TITLE	
656.2	1.03419
656	1.0313
655.8	1.02849
655.6	1.02571
655.4	1.02271
655.2	1.01972
655	1.01678
654.8	1.01377
654.6	1.01078
654.4	1.00772
654.2	1.00459
654	1.00151
653.8	0.99837
653.6	0.995276
653.4	0.992165
653.2	0.988921
653	0.985745
652.8	0.982604
652.6	0.979383
652.4	0.976115
652.2	0.972799
652	0.969436
651.8	0.966162
651.6	0.962801
651.4	0.95935
651.2	0.956052
651	0.952702
650.8	0.94928
650.6	0.945901
650.4	0.942505
650.2	0.939125
650	0.935675
649.8	0.932127
649.6	0.928642
649.4	0.925173
649.2	0.921638
649	0.918141
648.8	0.91468
648.6	0.91126
648.4	0.907855
648.2	0.90431
648	0.900811
647.8	0.897425
647.6	0.893927
647.4	0.890479
647.2	0.887058
647	0.883508
646.8	0.880007
646.6	0.876462
646.4	0.8729
646.2	0.869495
646	0.865955
645.8	0.862347
645.6	0.858893
645.4	0.855363
645.2	0.851881
645	0.848438
644.8	0.844925
644.6	0.841497
644.4	0.838136
644.2	0.834796
644	0.831391
643.8	0.827941
643.6	0.824595
643.4	0.821323
643.2	0.818014
643	0.814688
642.8	0.811407
642.6	0.808204
642.4	0.805058
642.2	0.801827
642	0.798618
641.8	0.795579
641.6	0.792587
641.4	0.7896
641.2	0.786547
641	0.783453
640.8	0.780496
640.6	0.777649
640.4	0.774775
640.2	0.771915
640	0.769079
639.8	0.766305
639.6	0.76359
639.4	0.760878
639.2	0.758232
639	0.755602
638.8	0.75301
638.6	0.750497
638.4	0.747993
638.2	0.745589
638	0.743161
637.8	0.740732
637.6	0.738398
637.4	0.736108
637.2	0.733861
637	0.731654
636.8	0.729468
636.6	0.727321
636.4	0.725235
636.2	0.723129
636	0.721114
635.8	0.719137
635.6	0.717201
635.4	0.715379
635.2	0.713558
635	0.711776
634.8	0.710017
634.6	0.708248
634.4	0.706613
634.2	0.705031
634	0.703446
633.8	0.701968
633.6	0.700488
633.4	0.699041
633.2	0.697618
633	0.696199
632.8	0.694932
632.6	0.693666
632.4	0.692436
632.2	0.69131
632	0.69016
631.8	0.689034
631.6	0.687966
631.4	0.68692
631.2	0.686022
631	0.685161
630.8	0.684242
630.6	0.683424
630.4	0.682663
630.2	0.681964
630	0.681274
629.8	0.680618
629.6	0.680045
629.4	0.679508
629.2	0.678956
629	0.67843
628.8	0.677907
628.6	0.677526
628.4	0.677217
628.2	0.676848
628	0.676542
627.8	0.676259
627.6	0.676114
627.4	0.676064
627.2	0.67593
627	0.675796
626.8	0.675739
626.6	0.675732
626.4	0.675766
626.2	0.675824
626	0.67596
625.8	0.676153
625.6	0.676309
625.4	0.676513
625.2	0.676713
625	0.676934
624.8	0.67727
624.6	0.677602
624.4	0.677949
624.2	0.678321
624	0.678744
623.8	0.679164
623.6	0.679609
623.4	0.680144
623.2	0.680624
623	0.681123
622.8	0.681702
622.6	0.682266
622.4	0.682852
622.2	0.683449
622	0.684036
621.8	0.684628
621.6	0.685237
621.4	0.685939
621.2	0.686649
621	0.687339
620.8	0.688044
620.6	0.688613
620.4	0.689295
620.2	0.690101
620	0.69077
619.8	0.691423
619.6	0.692095
619.4	0.692811
619.2	0.693543
619	0.694171
618.8	0.694822
618.6	0.695544
618.4	0.696251
618.2	0.696872
618	0.697491
617.8	0.698149
617.6	0.698737
617.4	0.699327
617.2	0.699883
617	0.700449
616.8	0.701061
616.6	0.701541
616.4	0.702028
616.2	0.702541
616	0.702925
615.8	0.703417
615.6	0.703841
615.4	0.70414
615.2	0.704457
615	0.704724
614.8	0.705007
614.6	0.705166
614.4	0.70528
614.2	0.705457
614	0.705542
613.8	0.705614
613.6	0.705647
613.4	0.705588
613.2	0.705524
613	0.705363
612.8	0.705173
612.6	0.705002
612.4	0.704765
612.2	0.704389
612	0.704009
611.8	0.703667
611.6	0.703215
611.4	0.702756
611.2	0.70219
611	0.701521
610.8	0.700844
610.6	0.700087
610.4	0.699403
610.2	0.698605
610	0.697697
609.8	0.696833
609.6	0.695818
609.4	0.694741
609.2	0.693651
609	0.692517
608.8	0.691351
608.6	0.690063
608.4	0.688713
608.2	0.687325
608	0.685933
607.8	0.68449
607.6	0.682971
607.4	0.681476
607.2	0.679794
607	0.678012
606.8	0.6763
606.6	0.674519
606.4	0.672699
606.2	0.670772
606	0.668768
605.8	0.666835
605.6	0.664857
605.4	0.662752
605.2	0.660565
605	0.658327
604.8	0.656054
604.6	0.653792
604.4	0.651429
604.2	0.649031
604	0.646657
603.8	0.644128
603.6	0.641591
603.4	0.63906
603.2	0.636494
603	0.633845
602.8	0.631045
602.6	0.628336
602.4	0.625645
602.2	0.622851
602	0.620068
601.8	0.617221
601.6	0.614308
601.4	0.611401
601.2	0.608526
601	0.605628
600.8	0.602719
600.6	0.599868
600.4	0.596899
600.2	0.59389
600	0.590862
599.8	0.587813
599.6	0.58483
599.4	0.58186
599.2	0.578906
599	0.575841
598.8	0.572774
598.6	0.569738
598.4	0.56672
598.2	0.563653
598	0.560522
597.8	0.557418
597.6	0.554316
597.4	0.551216
597.2	0.548074
597	0.544966
596.8	0.541923
596.6	0.53888
596.4	0.535841
596.2	0.532794
596	0.529761
595.8	0.526698
595.6	0.523609
595.4	0.520557
595.2	0.517499
595	0.514438
594.8	0.511315
594.6	0.508221
594.4	0.50516
594.2	0.502126
594	0.499093
593.8	0.496012
593.6	0.493043
593.4	0.490064
593.2	0.487094
593	0.484119
592.8	0.481189
592.6	0.478331
592.4	0.475416
592.2	0.472575
592	0.46969
591.8	0.466826
591.6	0.464065
591.4	0.461237
591.2	0.458447
591	0.455691
590.8	0.452918
590.6	0.45016
590.4	0.447435
590.2	0.444751
590	0.442124
589.8	0.439461
589.6	0.43676
589.4	0.434144
589.2	0.43153
589	0.428898
588.8	0.426308
588.6	0.423722
588.4	0.421093
588.2	0.41857
588	0.416122
587.8	0.413706
587.6	0.411272
587.4	0.408804
587.2	0.406432
587	0.404007
586.8	0.401526
586.6	0.399118
586.4	0.396766
586.2	0.394426
586	0.392078
585.8	0.389764
585.6	0.387405
585.4	0.385126
585.2	0.382922
585	0.380687
584.8	0.378453
584.6	0.376204
584.4	0.374007
584.2	0.371833
584	0.369624
583.8	0.367517
583.6	0.365469
583.4	0.363351
583.2	0.361226
583	0.359165
582.8	0.357168
582.6	0.355151
582.4	0.353128
582.2	0.35117
582	0.349228
581.8	0.347344
581.6	0.345502
581.4	0.343583
581.2	0.341706
581	0.339877
580.8	0.338043
580.6	0.336264
580.4	0.334438
580.2	0.332628
580	0.330927
579.8	0.329257
579.6	0.327521
579.4	0.32576
579.2	0.324158
579	0.322548
578.8	0.320888
578.6	0.319276
578.4	0.317677
578.2	0.31602
578	0.314453
577.8	0.312943
577.6	0.31134
577.4	0.309798
577.2	0.308297
577	0.306823
576.8	0.305348
576.6	0.30389
576.4	0.30246
576.2	0.300997
576	0.299584
575.8	0.298221
575.6	0.296827
575.4	0.295422
575.2	0.294051
575	0.292752
574.8	0.291453
574.6	0.290096
574.4	0.28873
574.2	0.287394
574	0.286164
573.8	0.28495
573.6	0.283658
573.4	0.28238
573.2	0.281156
573	0.279919
572.8	0.278721
572.6	0.277588
572.4	0.276408
572.2	0.275222
572	0.274112
571.8	0.272896
571.6	0.271693
571.4	0.270574
571.2	0.269472
571	0.268369
570.8	0.267255
570.6	0.266166
570.4	0.265087
570.2	0.264033
570	0.262962
569.8	0.26194
569.6	0.260885
569.4	0.25988
569.2	0.258894
569	0.257835
568.8	0.25682
568.6	0.255837
568.4	0.254845
568.2	0.253885
568	0.252971
567.8	0.251982
567.6	0.250902
567.4	0.249925
567.2	0.24907
567	0.248152
566.8	0.247192
566.6	0.246246
566.4	0.245338
566.2	0.24442
566	0.243503
565.8	0.242568
565.6	0.241585
565.4	0.240763
565.2	0.239942
565	0.238991
564.8	0.238128
564.6	0.237236
564.4	0.236303
564.2	0.235418
564	0.234514
563.8	0.233638
563.6	0.23272
563.4	0.231813
563.2	0.230995
563	0.230175
562.8	0.229286
562.6	0.228419
562.4	0.227609
562.2	0.226743
562	0.225848
561.8	0.224993
561.6	0.224145
561.4	0.223298
561.2	0.222499
561	0.221701
560.8	0.220862
560.6	0.22
560.4	0.219197
560.2	0.218339
560	0.217478
559.8	0.216678
559.6	0.215849
559.4	0.215025
559.2	0.214204
559	0.213444
558.8	0.212675
558.6	0.211868
558.4	0.211048
558.2	0.210189
558	0.209373
557.8	0.208578
557.6	0.207778
557.4	0.207023
557.2	0.206255
557	0.205395
556.8	0.20457
556.6	0.203778
556.4	0.20301
556.2	0.202288
556	0.20145
555.8	0.200635
555.6	0.199837
555.4	0.199033
555.2	0.198273
555	0.19751
554.8	0.196775
554.6	0.196033
554.4	0.195256
554.2	0.194494
554	0.193733
553.8	0.192925
553.6	0.192143
553.4	0.191363
553.2	0.190588
553	0.189805
552.8	0.189024
552.6	0.188327
552.4	0.187609
552.2	0.186867
552	0.1861
551.8	0.185306
551.6	0.184573
551.4	0.183858
551.2	0.183099
551	0.182323
550.8	0.18162
550.6	0.180936
550.4	0.18024
550.2	0.179563
550	0.178838
549.8	0.178076
549.6	0.177412
549.4	0.176703
549.2	0.175967
549	0.175303
548.8	0.174629
548.6	0.17396
548.4	0.173319
548.2	0.172626
548	0.171933
547.8	0.171314
547.6	0.170649
547.4	0.169971
547.2	0.169305
547	0.168659
546.8	0.167955
546.6	0.167346
546.4	0.166822
546.2	0.166204
546	0.165568
545.8	0.164944
545.6	0.164301
545.4	0.163691
545.2	0.1631
545	0.162498
544.8	0.161896
544.6	0.161286
544.4	0.160746
544.2	0.160255
544	0.159716
543.8	0.159092
543.6	0.158506
543.4	0.157981
543.2	0.157402
543	0.156856
542.8	0.156382
542.6	0.155867
542.4	0.155319
542.2	0.154774
542	0.154249
541.8	0.153773
541.6	0.153247
541.4	0.15272
541.2	0.15229
541	0.15182
540.8	0.151298
540.6	0.150834
540.4	0.150398
540.2	0.149906
540	0.149439
539.8	0.149011
539.6	0.148588
539.4	0.148127
539.2	0.14762
539	0.147157
538.8	0.146725
538.6	0.146297
538.4	0.145889
538.2	0.14547
538	0.145083
537.8	0.144723
537.6	0.144259
537.4	0.143821
537.2	0.143439
537	0.143029
536.8	0.142636
536.6	0.142285
536.4	0.141911
536.2	0.14152
536	0.141166
535.8	0.1408
535.6	0.140454
535.4	0.140111
535.2	0.139705
535	0.13937
534.8	0.139069
534.6	0.138696
534.4	0.138345
534.2	0.137999
534	0.137675
533.8	0.137393
533.6	0.137072
533.4	0.13673
533.2	0.136422
533	0.136139
532.8	0.135839
532.6	0.135538
532.4	0.135239
532.2	0.134945
532	0.134668
531.8	0.134322
531.6	0.133985
531.4	0.133743
531.2	0.133503
531	0.133207
530.8	0.132968
530.6	0.132705
530.4	0.132392
530.2	0.132144
530	0.131835
529.8	0.131542
529.6	0.131319
529.4	0.131047
529.2	0.130814
529	0.130653
528.8	0.130425
528.6	0.130199
528.4	0.130012
528.2	0.129829
528	0.129565
527.8	0.129257
527.6	0.129069
527.4	0.128946
527.2	0.128752
527	0.128488
526.8	0.128232
526.6	0.128022
526.4	0.127876
526.2	0.127703
526	0.127486
525.8	0.12734
525.6	0.127194
525.4	0.126966
525.2	0.126743
525	0.126535
524.8	0.126373
524.6	0.126295
524.4	0.126098
524.2	0.12585
524	0.125723
523.8	0.125623
523.6	0.125515
523.4	0.125413
523.2	0.125208
523	0.124966
522.8	0.124844
522.6	0.124706
522.4	0.124638
522.2	0.124533
522	0.124336
521.8	0.124274
521.6	0.12414
521.4	0.123969
521.2	0.123886
521	0.123792
520.8	0.123701
520.6	0.123626
520.4	0.123453
520.2	0.123259
520	0.123254
519.8	0.123186
519.6	0.123028
519.4	0.12293
519.2	0.122818
519	0.122732
518.8	0.122718
518.6	0.122609
518.4	0.122453
518.2	0.122473
518	0.122472
517.8	0.122376
517.6	0.122293
517.4	0.122168
517.2	0.122078
517	0.122078
516.8	0.122059
516.6	0.121959
516.4	0.121805
516.2	0.121681
516	0.121647
515.8	0.12157
515.6	0.121501
515.4	0.121521
515.2	0.121532
515	0.12149
514.8	0.121399
514.6	0.1214
514.4	0.121358
514.2	0.121271
514	0.121253
513.8	0.121179
513.6	0.121128
513.4	0.121131
513.2	0.121096
513	0.121037
512.8	0.120976
512.6	0.120984
512.4	0.120954
512.2	0.120874
512	0.12084
511.8	0.120789
511.6	0.120776
511.4	0.120808
511.2	0.120807
511	0.120735
510.8	0.120772
510.6	0.12076
510.4	0.120657
510.2	0.120666
510	0.120626
509.8	0.120669
509.6	0.12071
509.4	0.120656
509.2	0.120603
509	0.120573
508.8	0.120593
508.6	0.120539
508.4	0.120461
508.2	0.120449
508	0.120472
507.8	0.12046
507.6	0.120493
507.4	0.120458
507.2	0.120345
507	0.120343
506.8	0.120315
506.6	0.120327
506.4	0.120317
506.2	0.120234
506	0.120208
505.8	0.120256
505.6	0.120274
505.4	0.120187
505.2	0.12023
505	0.120224
504.8	0.120164
504.6	0.120176
504.4	0.120139
504.2	0.120102
504	0.120156
503.8	0.120167
503.6	0.120088
503.4	0.120088
503.2	0.120064
503	0.12002
502.8	0.120044
502.6	0.120072
502.4	0.120003
502.2	0.119935
502	0.11996
501.8	0.119887
501.6	0.119799
501.4	0.119811
501.2	0.119813
501	0.11973
500.8	0.119697
500.6	0.119673
500.4	0.119596
500.2	0.119559
500	0.119494



[コメント情報]
試料名	
オペレーター	
所属	
コメント	

[データ情報]
作成日時	2024/06/07 15:43
スタート	700 nm
エンド	500 nm
データ間隔	0.2 nm
データ数	1001    

[測定情報]
機種名	V-730
シリアル番号	A146661798
測光モード	Abs
UV/Vis バンド幅	1.0 nm
レスポンス	Quick
走査速度	400 nm/min
光源	自動
光源切換	340 nm

[付属品情報]
付属品名	UCB-710
シリアル番号	A146661798
