TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	24/06/07
TIME	15:49:00
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-730, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	700
LASTX	500
NPOINTS	1001
FIRSTY	0.26945
MAXY	1.87514
MINY	0.163964
XYDATA
700	0.26945
699.8	0.272551
699.6	0.275831
699.4	0.279122
699.2	0.282415
699	0.285839
698.8	0.289329
698.6	0.292814
698.4	0.296419
698.2	0.300155
698	0.303929
697.8	0.307798
697.6	0.311734
697.4	0.315686
697.2	0.31973
697	0.323924
696.8	0.328142
696.6	0.332379
696.4	0.336848
696.2	0.341417
696	0.345947
695.8	0.350624
695.6	0.355444
695.4	0.360316
695.2	0.365316
695	0.370431
694.8	0.375576
694.6	0.380879
694.4	0.38632
694.2	0.391792
694	0.397463
693.8	0.403307
693.6	0.409187
693.4	0.415159
693.2	0.421328
693	0.427634
692.8	0.433955
692.6	0.440468
692.4	0.4471
692.2	0.45381
692	0.460708
691.8	0.467653
691.6	0.474741
691.4	0.482025
691.2	0.489371
691	0.496832
690.8	0.504548
690.6	0.512396
690.4	0.520217
690.2	0.528264
690	0.536583
689.8	0.544966
689.6	0.553474
689.4	0.562165
689.2	0.570996
689	0.579933
688.8	0.589068
688.6	0.59836
688.4	0.60773
688.2	0.617219
688	0.626915
687.8	0.63679
687.6	0.646916
687.4	0.657144
687.2	0.667487
687	0.678147
686.8	0.688958
686.6	0.699798
686.4	0.710805
686.2	0.7221
686	0.733555
685.8	0.745064
685.6	0.756648
685.4	0.768451
685.2	0.780517
685	0.792749
684.8	0.804973
684.6	0.81737
684.4	0.83002
684.2	0.842808
684	0.855764
683.8	0.868939
683.6	0.882314
683.4	0.895764
683.2	0.909252
683	0.922951
682.8	0.936876
682.6	0.950715
682.4	0.96447
682.2	0.978394
682	0.992622
681.8	1.0069
681.6	1.0211
681.4	1.03562
681.2	1.05035
681	1.06494
680.8	1.07944
680.6	1.09416
680.4	1.10919
680.2	1.12415
680	1.13906
679.8	1.15407
679.6	1.16927
679.4	1.18436
679.2	1.19928
679	1.21443
678.8	1.22956
678.6	1.24453
678.4	1.25945
678.2	1.27438
678	1.28961
677.8	1.3048
677.6	1.31964
677.4	1.33436
677.2	1.34913
677	1.36406
676.8	1.37895
676.6	1.3935
676.4	1.40806
676.2	1.42266
676	1.43701
675.8	1.45135
675.6	1.46556
675.4	1.47942
675.2	1.49344
675	1.50758
674.8	1.52131
674.6	1.53449
674.4	1.54763
674.2	1.5606
674	1.57346
673.8	1.58617
673.6	1.59844
673.4	1.61061
673.2	1.62272
673	1.63432
672.8	1.64562
672.6	1.657
672.4	1.66803
672.2	1.67853
672	1.68913
671.8	1.69948
671.6	1.70947
671.4	1.7191
671.2	1.72829
671	1.73742
670.8	1.74667
670.6	1.75525
670.4	1.76283
670.2	1.77043
670	1.77799
669.8	1.78534
669.6	1.79227
669.4	1.79899
669.2	1.80579
669	1.8118
668.8	1.81738
668.6	1.82245
668.4	1.82727
668.2	1.83235
668	1.83723
667.8	1.84206
667.6	1.84602
667.4	1.8494
667.2	1.85303
667	1.85627
666.8	1.85894
666.6	1.86169
666.4	1.86403
666.2	1.866
666	1.868
665.8	1.86962
665.6	1.87106
665.4	1.87235
665.2	1.87321
665	1.87367
664.8	1.87454
664.6	1.87514
664.4	1.87495
664.2	1.87482
664	1.87437
663.8	1.87418
663.6	1.87347
663.4	1.87224
663.2	1.87109
663	1.86959
662.8	1.86822
662.6	1.8665
662.4	1.86456
662.2	1.86271
662	1.86056
661.8	1.85803
661.6	1.85555
661.4	1.85312
661.2	1.85044
661	1.84752
660.8	1.8447
660.6	1.84146
660.4	1.83801
660.2	1.83452
660	1.83117
659.8	1.82805
659.6	1.82464
659.4	1.82118
659.2	1.81744
659	1.81361
658.8	1.80989
658.6	1.8059
658.4	1.80177
658.2	1.79791
658	1.79379
657.8	1.78921
657.6	1.78515
657.4	1.78115
657.2	1.77652
657	1.77191
656.8	1.7673
656.6	1.76252
656.4	1.75788
