TITLE	
656.2	2.09262
656	2.08705
655.8	2.08153
655.6	2.07584
655.4	2.07042
655.2	2.06442
655	2.05887
654.8	2.05337
654.6	2.04738
654.4	2.04175
654.2	2.03583
654	2.02971
653.8	2.02365
653.6	2.01792
653.4	2.01231
653.2	2.00618
653	1.9999
652.8	1.99376
652.6	1.98765
652.4	1.98183
652.2	1.97587
652	1.96942
651.8	1.96328
651.6	1.95725
651.4	1.95052
651.2	1.94396
651	1.93771
650.8	1.9313
650.6	1.92462
650.4	1.91816
650.2	1.91247
650	1.90604
649.8	1.89933
649.6	1.89295
649.4	1.88613
649.2	1.87926
649	1.87296
648.8	1.86682
648.6	1.86029
648.4	1.85348
648.2	1.84688
648	1.8406
647.8	1.83432
647.6	1.82778
647.4	1.82135
647.2	1.81477
647	1.80818
646.8	1.8019
646.6	1.7954
646.4	1.78902
646.2	1.78282
646	1.77619
645.8	1.76958
645.6	1.76317
645.4	1.75648
645.2	1.75008
645	1.74409
644.8	1.73804
644.6	1.73183
644.4	1.72578
644.2	1.71959
644	1.71335
643.8	1.70745
643.6	1.7015
643.4	1.69543
643.2	1.68951
643	1.68372
642.8	1.67794
642.6	1.67204
642.4	1.66642
642.2	1.66103
642	1.6555
641.8	1.65023
641.6	1.6451
641.4	1.63974
641.2	1.63432
641	1.62923
640.8	1.62426
640.6	1.61933
640.4	1.61451
640.2	1.60965
640	1.60508
639.8	1.60069
639.6	1.59617
639.4	1.59164
639.2	1.58728
639	1.58308
638.8	1.57896
638.6	1.57493
638.4	1.57098
638.2	1.56718
638	1.56362
637.8	1.55993
637.6	1.55622
637.4	1.55277
637.2	1.5494
637	1.54619
636.8	1.54327
636.6	1.54025
636.4	1.53735
636.2	1.53451
636	1.5317
635.8	1.52888
635.6	1.52636
635.4	1.52409
635.2	1.52181
635	1.51953
634.8	1.51742
634.6	1.51557
634.4	1.51362
634.2	1.51178
634	1.51006
633.8	1.50856
633.6	1.50715
633.4	1.50576
633.2	1.50453
633	1.50332
632.8	1.50237
632.6	1.50162
632.4	1.50089
632.2	1.5004
632	1.49972
631.8	1.49916
631.6	1.49887
631.4	1.4986
631.2	1.49844
631	1.49848
630.8	1.49868
630.6	1.49888
630.4	1.49924
630.2	1.49963
630	1.50013
629.8	1.50081
629.6	1.5017
629.4	1.50276
629.2	1.50353
629	1.50443
628.8	1.50562
628.6	1.50711
628.4	1.50873
628.2	1.51005
628	1.51172
627.8	1.51345
627.6	1.51514
627.4	1.51722
627.2	1.51937
627	1.52131
626.8	1.52342
626.6	1.52596
626.4	1.52838
626.2	1.53079
626	1.53347
625.8	1.53617
625.6	1.53879
625.4	1.54157
625.2	1.54459
625	1.54764
624.8	1.55071
624.6	1.55385
624.4	1.55711
624.2	1.56073
624	1.56422
623.8	1.56742
623.6	1.57086
623.4	1.57445
623.2	1.57801
623	1.58169
622.8	1.58537
622.6	1.58923
622.4	1.59316
622.2	1.59681
622	1.60083
621.8	1.60486
621.6	1.60857
621.4	1.61274
621.2	1.61706
621	1.62103
620.8	1.62496
620.6	1.62909
620.4	1.63329
620.2	1.63711
620	1.64101
619.8	1.64522
619.6	1.64921
619.4	1.65328
619.2	1.65714
619	1.66123
618.8	1.66541
618.6	1.66906
618.4	1.67304
618.2	1.67694
618	1.68067
617.8	1.68436
617.6	1.68804
617.4	1.69188
617.2	1.69568
617	1.69933
616.8	1.70263
616.6	1.70575
616.4	1.70918
616.2	1.71258
616	1.71573
615.8	1.71882
615.6	1.72181
615.4	1.72486
615.2	1.72747
615	1.72996
614.8	1.7327
614.6	1.73538
614.4	1.73771
614.2	1.73979
614	1.7418
613.8	1.74386
613.6	1.74602
613.4	1.7478
613.2	1.74921
613	1.75076
612.8	1.75235
612.6	1.75361
612.4	1.7545
612.2	1.75525
612	1.75613
611.8	1.75709
611.6	1.75753
611.4	1.75773
611.2	1.75794
611	1.75775
610.8	1.7572
610.6	1.75703
610.4	1.75688
610.2	1.75599
610	1.75475
609.8	1.75375
609.6	1.75308
609.4	1.75186
609.2	1.74992
609	1.74799
608.8	1.74632
608.6	1.74439
608.4	1.74187
608.2	1.73914
608	1.73693
607.8	1.73434
607.6	1.7311
607.4	1.72824
607.2	1.72516
607	1.72154
606.8	1.71755
606.6	1.71393
606.4	1.71044
606.2	1.70616
606	1.70174
605.8	1.69757
605.6	1.69297
605.4	1.68821
605.2	1.6835
605	1.67836
604.8	1.67314
604.6	1.6679
604.4	1.66243
604.2	1.65657
604	1.65062
603.8	1.64465
603.6	1.63864
603.4	1.63257
603.2	1.62613
603	1.61924
602.8	1.61255
602.6	1.60602
602.4	1.59916
602.2	1.59212
602	1.58487
601.8	1.57771
601.6	1.57064
601.4	1.56339
601.2	1.55579
601	1.54815
600.8	1.54081
600.6	1.53356
600.4	1.52606
600.2	1.51796
600	1.51016
599.8	1.50252
599.6	1.49448
599.4	1.48662
599.2	1.47872
599	1.47067
598.8	1.46267
598.6	1.45466
598.4	1.44681
598.2	1.43882
598	1.43045
597.8	1.4221
597.6	1.41391
597.4	1.40564
597.2	1.39724
597	1.38897
596.8	1.38085
596.6	1.37268
596.4	1.3644
596.2	1.35631
596	1.34818
595.8	1.33976
595.6	1.33142
595.4	1.32317
595.2	1.31494
595	1.30673
594.8	1.29841
594.6	1.29017
594.4	1.28184
594.2	1.27343
594	1.26527
593.8	1.25714
593.6	1.24913
593.4	1.24096
593.2	1.23277
593	1.22476
592.8	1.21687
592.6	1.20908
592.4	1.20123
592.2	1.19344
592	1.18561
591.8	1.17791
591.6	1.17038
591.4	1.16268
591.2	1.15498
591	1.14752
590.8	1.14003
590.6	1.1324
590.4	1.125
590.2	1.11771
590	1.11036
589.8	1.10305
589.6	1.0958
589.4	1.08864
589.2	1.08141
589	1.07424
588.8	1.06725
588.6	1.0602
588.4	1.05311
588.2	1.04631
588	1.03967
587.8	1.03298
587.6	1.02619
587.4	1.0195
587.2	1.01295
587	1.0063
586.8	0.999572
586.6	0.992918
586.4	0.986469
586.2	0.980131
586	0.973712
585.8	0.967355
585.6	0.961001
585.4	0.954702
585.2	0.948519
585	0.9423
584.8	0.936128
584.6	0.930008
584.4	0.923912
584.2	0.91787
584	0.911934
583.8	0.9061
583.6	0.900292
583.4	0.894452
583.2	0.888762
583	0.883085
582.8	0.877369
582.6	0.871836
582.4	0.866416
582.2	0.860966
582	0.855502
581.8	0.850193
581.6	0.845022
581.4	0.839839
581.2	0.834615
581	0.829494
580.8	0.824401
580.6	0.819377
580.4	0.814422
580.2	0.809496
580	0.80469
579.8	0.799865
579.6	0.795076
579.4	0.790277
579.2	0.785565
579	0.780998
578.8	0.776366
578.6	0.771784
578.4	0.767271
578.2	0.762745
578	0.758316
577.8	0.753936
577.6	0.749536
577.4	0.745281
577.2	0.741034
577	0.736802
576.8	0.732646
576.6	0.728546
576.4	0.724472
576.2	0.720386
576	0.716418
575.8	0.712528
575.6	0.708622
575.4	0.704797
575.2	0.701015
575	0.697226
574.8	0.693538
574.6	0.689822
574.4	0.68603
574.2	0.682361
574	0.678823
573.8	0.675252
573.6	0.671717
573.4	0.668281
573.2	0.664786
573	0.661317
572.8	0.657997
572.6	0.654607
572.4	0.65124
572.2	0.647936
572	0.64468
571.8	0.641449
571.6	0.63822
571.4	0.635061
571.2	0.631957
571	0.628831
570.8	0.62574
570.6	0.622755
570.4	0.619737
570.2	0.616732
570	0.613817
569.8	0.610868
569.6	0.607904
569.4	0.605017
569.2	0.602137
569	0.599299
568.8	0.596527
568.6	0.593791
568.4	0.591027
568.2	0.588279
568	0.585599
567.8	0.582931
567.6	0.580199
567.4	0.577495
567.2	0.574917
567	0.572306
566.8	0.569655
566.6	0.567055
566.4	0.564473
566.2	0.561885
566	0.559306
565.8	0.556736
565.6	0.554155
565.4	0.551666
565.2	0.549185
565	0.546648
564.8	0.544253
564.6	0.541798
564.4	0.539227
564.2	0.536798
564	0.534364
563.8	0.531879
563.6	0.52945
563.4	0.527019
563.2	0.524609
563	0.522239
562.8	0.519843
562.6	0.517456
562.4	0.515147
562.2	0.512823
562	0.510436
561.8	0.508045
561.6	0.505756
561.4	0.503444
561.2	0.501115
561	0.498839
560.8	0.496529
560.6	0.494213
560.4	0.491907
560.2	0.4896
560	0.487287
559.8	0.484985
559.6	0.482702
559.4	0.480479
559.2	0.478204
559	0.475916
558.8	0.473656
558.6	0.471432
558.4	0.469189
558.2	0.466902
558	0.464642
557.8	0.462394
557.6	0.460166
557.4	0.457982
557.2	0.455787
557	0.453525
556.8	0.451262
556.6	0.448986
556.4	0.446799
556.2	0.444658
556	0.442487
555.8	0.440329
555.6	0.438102
555.4	0.435834
555.2	0.433708
555	0.431558
554.8	0.429325
554.6	0.42712
554.4	0.42493
554.2	0.42274
554	0.420569
553.8	0.418413
553.6	0.416236
553.4	0.414072
553.2	0.411939
553	0.409778
552.8	0.407577
552.6	0.405507
552.4	0.403417
552.2	0.40129
552	0.39921
551.8	0.397083
551.6	0.394996
551.4	0.392916
551.2	0.390815
551	0.388737
550.8	0.386698
550.6	0.384677
550.4	0.382673
550.2	0.380647
550	0.37859
549.8	0.376595
549.6	0.374573
549.4	0.372539
549.2	0.370576
549	0.368628
548.8	0.366697
548.6	0.364766
548.4	0.362829
548.2	0.360887
548	0.358963
547.8	0.357116
547.6	0.355258
547.4	0.353392
547.2	0.351551
547	0.349706
546.8	0.347879
546.6	0.346093
546.4	0.34434
546.2	0.342586
546	0.340799
545.8	0.339019
545.6	0.337293
545.4	0.335574
545.2	0.333856
545	0.332178
544.8	0.330467
544.6	0.328772
544.4	0.327143
544.2	0.325539
544	0.323923
543.8	0.322286
543.6	0.320711
543.4	0.319118
543.2	0.317505
543	0.315999
542.8	0.314468
542.6	0.312891
542.4	0.311417
542.2	0.309925
542	0.308388
541.8	0.306936
541.6	0.305534
541.4	0.304096
541.2	0.302702
541	0.30128
540.8	0.299843
540.6	0.298444
540.4	0.297064
540.2	0.295693
540	0.294378
539.8	0.293072
539.6	0.291747
539.4	0.290417
539.2	0.289065
539	0.287789
538.8	0.28653
538.6	0.285333
538.4	0.28412
538.2	0.28281
538	0.281599
537.8	0.280416
537.6	0.279151
537.4	0.277926
537.2	0.276796
537	0.275658
536.8	0.274498
536.6	0.273429
536.4	0.27234
536.2	0.271244
536	0.270179
535.8	0.269081
535.6	0.268016
535.4	0.266966
535.2	0.265877
535	0.264872
534.8	0.263867
534.6	0.262793
534.4	0.261793
534.2	0.260788
534	0.259772
533.8	0.258855
533.6	0.257925
533.4	0.256982
533.2	0.25602
533	0.255043
532.8	0.254127
532.6	0.253193
532.4	0.252271
532.2	0.251356
532	0.250454
531.8	0.249578
531.6	0.248676
531.4	0.247793
531.2	0.247012
531	0.246183
530.8	0.245313
530.6	0.244516
530.4	0.243691
530.2	0.242868
530	0.242049
529.8	0.241229
529.6	0.240465
529.4	0.239743
529.2	0.239027
529	0.238285
528.8	0.237495
528.6	0.23676
528.4	0.236107
528.2	0.235424
528	0.234651
527.8	0.233928
527.6	0.233236
527.4	0.232592
527.2	0.231971
527	0.231267
526.8	0.23058
526.6	0.22992
526.4	0.229309
526.2	0.228702
526	0.228038
525.8	0.227468
525.6	0.22694
525.4	0.226304
525.2	0.225691
525	0.225125
524.8	0.224592
524.6	0.224047
524.4	0.223474
524.2	0.222945
524	0.222439
523.8	0.221851
523.6	0.221289
523.4	0.220847
523.2	0.220333
523	0.21974
522.8	0.219248
522.6	0.218763
522.4	0.218282
522.2	0.217843
522	0.217384
521.8	0.216971
521.6	0.216515
521.4	0.216053
521.2	0.215626
521	0.215212
520.8	0.214794
520.6	0.214381
520.4	0.213917
520.2	0.213438
520	0.213198
519.8	0.212931
519.6	0.212473
519.4	0.212044
519.2	0.211675
519	0.211317
518.8	0.211024
518.6	0.210697
518.4	0.210327
518.2	0.210005
518	0.209616
517.8	0.209302
517.6	0.209099
517.4	0.208756
517.2	0.208429
517	0.20816
516.8	0.207906
516.6	0.207637
516.4	0.207257
516.2	0.206934
516	0.206648
515.8	0.206339
515.6	0.206055
515.4	0.205842
515.2	0.205629
515	0.205417
514.8	0.20517
514.6	0.204976
514.4	0.204737
514.2	0.204477
514	0.204289
513.8	0.204055
513.6	0.203854
513.4	0.203615
513.2	0.203373
513	0.203204
512.8	0.203019
512.6	0.202804
512.4	0.202623
512.2	0.202451
512	0.202292
511.8	0.202052
511.6	0.2019
511.4	0.20183
511.2	0.201627
511	0.201394
510.8	0.201249
510.6	0.201077
510.4	0.200863
510.2	0.200708
510	0.200533
509.8	0.200385
509.6	0.200245
509.4	0.200086
509.2	0.199901
509	0.199729
508.8	0.199599
508.6	0.199506
508.4	0.199348
508.2	0.199159
508	0.199022
507.8	0.198921
507.6	0.198857
507.4	0.198624
507.2	0.19842
507	0.198323
506.8	0.198172
506.6	0.198065
506.4	0.197944
506.2	0.197755
506	0.197589
505.8	0.197515
505.6	0.1974
505.4	0.197227
505.2	0.197135
505	0.196988
504.8	0.196838
504.6	0.196728
504.4	0.196606
504.2	0.196455
504	0.196327
503.8	0.196174
503.6	0.196003
503.4	0.195945
503.2	0.195787
503	0.195638
502.8	0.195526
502.6	0.195312
502.4	0.195187
502.2	0.195003
502	0.194833
501.8	0.194682
501.6	0.194474
501.4	0.194428
501.2	0.194302
501	0.194036
500.8	0.193945
500.6	0.193806
500.4	0.193589
500.2	0.193504
500	0.193361



[コメント情報]
試料名	
オペレーター	
所属	
コメント	

[データ情報]
作成日時	2024/06/07 15:51
スタート	700 nm
エンド	500 nm
データ間隔	0.2 nm
データ数	1001    

[測定情報]
機種名	V-730
シリアル番号	A146661798
測光モード	Abs
UV/Vis バンド幅	1.0 nm
レスポンス	Quick
走査速度	400 nm/min
光源	自動
光源切換	340 nm

[付属品情報]
付属品名	UCB-710
シリアル番号	A146661798
