Double
1.501738280131875255e-07
1.672494212052332603e-07
1.858759068564257413e-07
2.059015449452562113e-07
2.271758281092147410e-07
2.496786280487462655e-07
2.731410867384194392e-07
2.975101492856368009e-07
3.227319552899817591e-07
3.487876488124047910e-07
3.757792021975137476e-07
4.036335835938757063e-07
4.323365357402558642e-07
4.619080563222565177e-07
4.922830250896351173e-07
5.235605940522817804e-07
5.557784767491294861e-07
5.892203936328793816e-07
6.234849143586740434e-07
6.588416508841838573e-07
6.951892832994904285e-07
7.325075888672674772e-07
7.709028490768625880e-07
8.105134328729540929e-07
8.511920002939889262e-07
8.932644733874806937e-07
9.365054277124603175e-07
9.807439466788244329e-07
1.026075949031537269e-06
1.072839410540884900e-06
1.120667075556954887e-06
1.170005256758902798e-06
1.220696762635154563e-06
1.272715310479772125e-06
1.325954093886103092e-06
1.380639474420763409e-06
1.436677206317211351e-06
1.494094550444744332e-06
1.552821266129563686e-06
1.613215023684439719e-06
1.675321577715961056e-06
1.738640079392340346e-06
1.803602231374578427e-06
1.870054691859588268e-06
1.938122127798534415e-06
2.007730867858141481e-06
2.078764867193013438e-06
2.151477723150642948e-06
2.225968050962089549e-06
2.302107594424070611e-06
2.380021939883614757e-06
2.459724728739693812e-06
2.540796086658175812e-06
2.623736503760624504e-06
2.708295385933819585e-06
2.794617388665011782e-06
2.882837229293571460e-06
2.973251195303729993e-06
3.065323561638343010e-06
3.159422345437666411e-06
3.255127307119323679e-06
3.352942969467909499e-06
3.452635776652656629e-06
3.553771484602650464e-06
3.656951094228793483e-06
3.762439195552560413e-06
3.869954530511666580e-06
3.979855274966546722e-06
4.091677382578276640e-06
4.205702788811576759e-06
4.321327225718069219e-06
4.439271535615178618e-06
4.559069407310530524e-06
4.681304813233479509e-06
4.805505593575605736e-06
4.932117366541155232e-06
5.061045309729498070e-06
5.192356710694215841e-06
5.325701741526894263e-06
5.461418507762587396e-06
5.599006537803964272e-06
5.738831739026279250e-06
5.881262312336118343e-06
6.025868571850261629e-06
6.173168302647306849e-06
6.323135689545697422e-06
6.475332289073733576e-06
6.630008023491914420e-06
6.786847209074690110e-06
6.946170229972154098e-06
7.107915589776074314e-06
7.271747789459986121e-06
7.438553805917392856e-06
7.607850917494726718e-06
7.780047006751240820e-06
7.954769094410059200e-06
8.132584708320058891e-06
8.312826482589288850e-06
8.495326864355954417e-06
8.680758456547053723e-06
8.868705032089057826e-06
9.059061214860668828e-06
9.252313239653081647e-06
9.448451632960383031e-06
9.647841674963106488e-06
9.850101064262617887e-06
1.005494614008954763e-05
1.026251950174900149e-05
1.047299591555175900e-05
1.068612928983019552e-05
1.090185314220135268e-05
1.112043918545338754e-05
1.134334923313484898e-05
1.156844044427041763e-05
1.179661086700395012e-05
1.202784228133220020e-05
1.226188498413279023e-05
1.249935872459569446e-05
1.273939015173556924e-05
1.298269973536542167e-05
1.322878020014882501e-05
1.347854917206910589e-05
1.373057244722617472e-05
1.398642061653882801e-05
1.424593047113950754e-05
1.450790728738038080e-05
1.477325477338403777e-05
1.504208808718237893e-05
1.531355997676916170e-05
1.558870072346719681e-05
1.586674469574797592e-05
1.614816352392862568e-05
1.643380501575517072e-05
1.672237915961425524e-05
1.701520360931025463e-05
1.731156391179019581e-05
1.761094226249473714e-05
1.791364404029090201e-05
1.821955750009763029e-05
1.852807583585590161e-05
1.884081658707178458e-05
1.915647935528191296e-05
1.947632451547099466e-05
1.980025554986293809e-05
2.012877922554824695e-05
2.046031197857304198e-05
2.079505290236108401e-05
2.113237655848753711e-05
2.147298863486213398e-05
2.181813142346109648e-05
2.216661985224474180e-05
2.251924472618861998e-05
2.287552596945387017e-05
2.323623384902814674e-05
2.360177097956848001e-05
2.397036589616882471e-05
2.434275456720865486e-05
2.471887114919940430e-05
2.509803556352134161e-05
2.548127347554072456e-05
2.586759551899919685e-05
2.625948983330082012e-05
2.665500080498926219e-05
2.705541565240302061e-05
2.745876753977686356e-05
2.786621762152404275e-05
2.827828137430830934e-05
2.869398039347488688e-05
2.911335201057354294e-05
2.953731502613041106e-05
2.996437192270109869e-05
3.039557602038639762e-05
3.083135077449397486e-05
3.127110483874062050e-05
3.171623815405512386e-05
3.216498442268401380e-05
3.261864211110195873e-05
3.307633834260292395e-05
3.353728883809939452e-05
3.400265593128661907e-05
3.447158202766974867e-05
3.494610837490466588e-05
3.542480466954342494e-05
3.590752345570089071e-05
3.639498070635689372e-05
3.688725937447026701e-05
3.738407152886458445e-05
3.788532908126874616e-05
3.839071256291541427e-05
3.890094469547000051e-05
3.941439022542681349e-05
3.993291717670864870e-05
4.045534640107911761e-05
4.098373649911775266e-05
4.151783378590151669e-05
4.205519469938580112e-05
4.259766031673671967e-05
4.314427102197235340e-05
4.369421939952109867e-05
4.424964306804062008e-05
4.481009886390949020e-05
4.537537605055352868e-05
4.594603836825915529e-05
4.652121525014898745e-05
4.710026530886872573e-05
4.768573118556417793e-05
4.827669664054455692e-05
4.887168680490912130e-05
4.947074556602046688e-05
5.007350150837634441e-05
5.068238549296629072e-05
5.129568463093360601e-05
5.191382510600794800e-05
5.253702540061677223e-05
5.316658211486856143e-05
5.380130369523360888e-05
5.444000505198256194e-05
5.508398815013275146e-05
5.573371613153120811e-05
5.638699756355952669e-05
5.704604645037428392e-05
5.771016622372771579e-05
5.837771434069681086e-05
5.905244536007939833e-05
5.973031613591582502e-05
6.041672955470141259e-05
6.110777964038478620e-05
6.180521536926405753e-05
6.250638528643823904e-05
6.321339388566439316e-05
6.392532237480018972e-05
6.464219366147298893e-05
6.536370737865709185e-05
6.609031091445268424e-05
6.682099344828919588e-05
6.755965687760269423e-05
6.830494705416165744e-05
6.905461590657756320e-05
6.981040607623092021e-05
7.056990968242246977e-05
7.133425676513300499e-05
7.210413179398110993e-05
7.288033673791619038e-05
7.366151543584943640e-05
7.444756037025497325e-05
7.524056561493457302e-05
7.603982401210629188e-05
7.684370573826419749e-05
7.765441296989220911e-05
7.847078788772848801e-05
7.929223387122795192e-05
8.011809621839691880e-05
8.095043282179641803e-05
8.178926907257789774e-05
8.263284481509046040e-05
8.348317795560348674e-05
8.433767873682530456e-05
8.519907719942452834e-05
8.606692635464162128e-05
8.694189007610999078e-05
8.782207608531766635e-05
8.870889309119923906e-05
8.960069891266379631e-05
9.049727289915012059e-05
9.139868140159288683e-05
9.230820074833905172e-05
9.322201540245865579e-05
9.414240080031472486e-05
9.506912438621353551e-05
9.599969100555194568e-05
9.693971494772665991e-05
9.788626171288548482e-05
9.883643064524602628e-05
9.979329637476138716e-05
1.007575661065277553e-04
1.017253845046814777e-04
1.026989903859578399e-04
1.036796782708995773e-04
1.046674294892328128e-04
1.056625480328630333e-04
1.066637049102778185e-04
1.076705119090043801e-04
1.086845391085546915e-04
1.097039358999987247e-04
1.107291528283041736e-04
1.117600820599413486e-04
1.127969198437299214e-04
1.138417637915270378e-04
1.148900960219934362e-04
1.159503120543703127e-04
1.170156679456094573e-04
1.180857069525209836e-04
1.191653911584186591e-04
1.202484725883818306e-04
1.213381630269245570e-04
1.224348830189958548e-04
1.235340081019218163e-04
1.246415301301542810e-04
1.257578419697084405e-04
1.268790939049203956e-04
1.280080489392410720e-04
1.291453623208989483e-04
1.302886954133619559e-04
1.314394650732631170e-04
1.325961535201757816e-04
1.337580522849404177e-04
1.349270965423023008e-04
1.361034094525861700e-04
1.372851915506506778e-04
1.384737464828645769e-04
1.396684111861445053e-04
1.408719080393221331e-04
1.420829164307682124e-04
1.433017860536734344e-04
1.445286759625978221e-04
1.457591796467478068e-04
1.469958345609133756e-04
1.482408531109434102e-04
1.494919763641077771e-04
1.507482656860505805e-04
1.520132644122406881e-04
1.532858491902792594e-04
1.545652477396009504e-04
1.558511667451756191e-04
1.571446109339235525e-04
1.584455839474556622e-04
1.597538685714665948e-04
1.610714072627090067e-04
1.623946654920791995e-04
1.637237668152956998e-04
1.650592532878814250e-04
1.663995544492863322e-04
1.677484356824395959e-04
1.691048225954128192e-04
1.704688979488973213e-04
1.718443177447135598e-04
1.732253571567206709e-04
1.746147815031803580e-04
1.760092183375847215e-04
1.774091302521576467e-04
1.788182756193092712e-04
1.802322557167259840e-04
1.816537023889911167e-04
1.830819062471894109e-04
1.845188903358637887e-04
1.859630551756652061e-04
1.874164279043239085e-04
1.888764060783411857e-04
1.903441496283754238e-04
1.918219161249758533e-04
1.933068084129176308e-04
1.947945263935882290e-04
1.962910024991046235e-04
1.977949763183700052e-04
1.993053378690094800e-04
2.008239248640557946e-04
2.023519070783238311e-04
2.038914839335753313e-04
2.054363934500144336e-04
2.069878043225240050e-04
2.085488067685443276e-04
2.101169462460485225e-04
2.116893473611602744e-04
2.132701676097796485e-04
2.148597474410981339e-04
2.164566567299392721e-04
2.180598533326613350e-04
2.196756927993430810e-04
2.213007777768544898e-04
2.229306293517542320e-04
2.245668431080184496e-04
2.262110634673703902e-04
2.278630413406795201e-04
2.295227934425589855e-04
2.311926835100415261e-04
2.328702793000986585e-04
2.345538179017600750e-04
2.362459923094156799e-04
2.379473861176694847e-04
2.396556845416903086e-04
2.413743730872798575e-04
2.430996617142740441e-04
2.448330861245716318e-04
2.465776276498403527e-04
2.483260064936301716e-04
2.500847140231373549e-04
2.518477220715823525e-04
2.536210093739741885e-04
2.554011020119026040e-04
2.571931851160309183e-04
2.589975972333839640e-04
2.608025927797847591e-04
2.626195904378396395e-04
2.644416727707801914e-04
2.662726944144368831e-04
2.681101414140837913e-04
2.699584822832966791e-04
2.718150706381204738e-04
2.736775770299827715e-04
2.755473599576262157e-04
2.774274137418466764e-04
2.793149438533132313e-04
2.812136821495638786e-04
2.831217527073301692e-04
2.850373245238720511e-04
2.869594261250655058e-04
2.888946405918918579e-04
2.908319897466270709e-04
2.927777990850435018e-04
2.947338918245954401e-04
2.966966946079309538e-04
2.986722263239735488e-04
3.006579705225085686e-04
3.026522788984473480e-04
3.046581267400681162e-04
3.066718066578946744e-04
3.086933208192390882e-04
3.107199196959895492e-04
3.127544881168760143e-04
3.147941075837056382e-04
3.168426505829250025e-04
3.189011759296985046e-04
3.209738895754458087e-04
3.230543991144325575e-04
3.251444461903322159e-04
3.272446191776389834e-04
3.293548926078935417e-04
3.314701776966179955e-04
3.335966250278469929e-04
3.357251448786687290e-04
3.378643110038735361e-04
3.400127574072649411e-04
3.421693401462518459e-04
3.443414046046827811e-04
3.465216673014597198e-04
3.487119483363170565e-04
3.509073145177079591e-04
3.531145513301073486e-04
3.553304922063493018e-04
3.575491903893656515e-04
3.597839932577412132e-04
3.620251820184501482e-04
3.642728162667468604e-04
3.665310447163636597e-04
3.688017182452257002e-04
3.710787061931081145e-04
3.733634208782389270e-04
3.756620863980047673e-04
3.779686084212071978e-04
3.802846810521484265e-04
3.826079996177199566e-04
3.849395588169251831e-04
3.872847728083012400e-04
3.896346727991256329e-04
3.919958446292123996e-04
3.943639774091227184e-04
3.967448299412232576e-04
3.991373861962383839e-04
4.015347510680582189e-04
4.039488996570030316e-04
4.063702028583786687e-04
4.087997749982853280e-04
4.112376374182440618e-04
4.136834884087535751e-04
4.161387078287061086e-04
4.186008330041240499e-04
4.210799853079025810e-04
4.235611465312591104e-04
4.260560280030789289e-04
4.285620021899606770e-04
4.310749577887019600e-04
4.336015244902060250e-04
4.361322311284137622e-04
4.386731192089713544e-04
4.412242580027405802e-04
4.437867283622625347e-04
4.463594135131143887e-04
4.489380123555060669e-04
4.515291188260952778e-04
4.541290576833370584e-04
4.567407068275378731e-04
4.593659543029720844e-04
4.619969938666764028e-04
4.646383461350323853e-04
4.672903891847724964e-04
4.699489517223917937e-04
4.726239723602332701e-04
4.753060668724736967e-04
4.779957183436938750e-04
4.806922441845258554e-04
4.834039006558281089e-04
4.861222483807449727e-04
4.888547675339458432e-04
4.915976646988589726e-04
4.943515387125850362e-04
4.971154222648669664e-04
4.998866834507852824e-04
5.026670911581551790e-04
5.054540057845426744e-04
5.082569530546744664e-04
5.110668236906640858e-04
5.138875083880435580e-04
5.167209557252900589e-04
5.195639988496911221e-04
5.224212800603412555e-04
5.252862672702147745e-04
5.281630919703155912e-04
5.310478054161676649e-04
5.339424984836634502e-04
5.368478159806834311e-04
5.397552426306427347e-04
5.426765769289478318e-04
5.456112552831746901e-04
5.485589140258973840e-04
5.515163165090679201e-04
5.544879715643016588e-04
5.574730409863870887e-04
5.604611262093442446e-04
5.634562629266204109e-04
5.664680506292282250e-04
5.694841038658604495e-04
5.725076429578559957e-04
5.755448040650779648e-04
5.785970024494367344e-04
5.816602018825922519e-04
5.847351745087005313e-04
5.878200134114465068e-04
5.909178377168029838e-04
5.940265198890292819e-04
5.971455686917523159e-04
6.002752069156713863e-04
6.034118838756777131e-04
6.065577075379587502e-04
6.097142825204039055e-04
6.128842775367904878e-04
6.160653903070809848e-04
6.192562915191681750e-04
6.224620991207513790e-04
6.256747141752465021e-04
6.288997117936236461e-04
6.321356336914582801e-04
6.353825568937449680e-04
6.386343732411293127e-04
6.418928817054082555e-04
6.451721465802171028e-04
6.484604525096052076e-04
6.517590393315030256e-04
6.550725218549370088e-04
6.583991944476808803e-04
6.617316619272409217e-04
6.650773962893350355e-04
6.684395743808896947e-04
6.718091188282956103e-04
6.751832550153359864e-04
6.785703352834277337e-04
6.819658415922612467e-04
6.853814007532427546e-04
6.888050367275649075e-04
6.922433179095034564e-04
6.956917969792463961e-04
6.991485050087680071e-04
7.026198846155555337e-04
7.061023215708808276e-04
7.095936822475259510e-04
7.130917544925935176e-04
7.166023015460707682e-04
7.201259472266824608e-04
7.236602692885586762e-04
7.272148121410930985e-04
7.307794315444130287e-04
7.343490851837073362e-04
7.379325752779569529e-04
7.415318083495414095e-04
7.451359806899700549e-04
7.487581768291601226e-04
7.523865912942043167e-04
7.560221539770782323e-04
7.596703010273397156e-04
7.633310759311537396e-04
7.670003065370480187e-04
7.706846657638176607e-04
7.743901994886311438e-04
7.781047057298913581e-04
7.818293427655181697e-04
7.855616932269319629e-04
7.893055674633408765e-04
7.930625740095325910e-04
7.968251786947709234e-04
8.006036073029621425e-04
8.043984992224676236e-04
8.082030751183931277e-04
8.120212019028357148e-04
8.158488361963124819e-04
8.196946420696194120e-04
8.235524852883876730e-04
8.274174066718728224e-04
8.312964192455343706e-04
8.351841947362110890e-04
8.390840046946531185e-04
8.429925109190498879e-04
8.469122469824299625e-04
8.508488546045818402e-04
8.547941641142070080e-04
8.587563805691744972e-04
8.627352730275343910e-04
8.667225774462980264e-04
8.707188713734270074e-04
8.747307795034718570e-04
8.787555211543993106e-04
8.827843912578434626e-04
8.868278187659169075e-04
8.908798696049414611e-04
8.949566980561583698e-04
8.990349339982392626e-04
9.031316633858550887e-04
9.072501824675818045e-04
9.113754178909290763e-04
9.155062019619913602e-04
9.196475949838507071e-04
9.238003283952375558e-04
9.279675061587674880e-04
9.321408613786907361e-04
9.363320439662993575e-04
9.405388417502376407e-04
9.447595571101021763e-04
9.489927178974376333e-04
9.532428682750403864e-04
9.575063794562232826e-04
9.617770458874278948e-04
9.660615131579084651e-04
9.703578043456276801e-04
9.746615148461674734e-04
9.789797022288170263e-04
9.833126220771838937e-04
9.876464332445847490e-04
9.920068967882902499e-04
9.963779995288218026e-04
1.000767954671820392e-03
1.005171109634949139e-03
1.009576674100495352e-03
1.014003560353710347e-03
1.018439551742444374e-03
1.022881782473593522e-03
1.027343191232372825e-03
1.031818235241273828e-03
1.036300178166722459e-03
1.040795860178144816e-03
1.045308835930174908e-03
1.049831981985546031e-03
1.054377960743956401e-03
1.058935585717513117e-03
1.063505425875798348e-03
1.068077432648132123e-03
1.072670762878558679e-03
1.077271370696787807e-03
1.081885432950741976e-03
1.086510051979149016e-03
1.091153069705655832e-03
1.095809794067165643e-03
1.100483370576901170e-03
1.105171998464824336e-03
1.109872778059967828e-03
1.114585767256510030e-03
1.119307875122344540e-03
1.124041827224848402e-03
1.128783745156047283e-03
1.133549893155782595e-03
1.138324617008112157e-03
1.143118459677774186e-03
1.147920331506756047e-03
1.152743324085042567e-03
1.157583943648848087e-03
1.162432085576550972e-03
1.167289217817956770e-03
1.172162338385324349e-03
1.177047054660346204e-03
1.181943997213275683e-03
1.186856766324502791e-03
1.191779165487010612e-03
1.196718763039934016e-03
1.201668560602813440e-03
1.206633838094623790e-03
1.211618938423159953e-03
1.216617593860614679e-03
1.221623153244686712e-03
1.226652419139939720e-03
1.231685146349821959e-03
1.236734918410491938e-03
1.241801318755379789e-03
1.246876008897503888e-03
1.251958440338667719e-03
1.257049407921577043e-03
1.262157792896710174e-03
1.267297436847856194e-03
1.272453381062778549e-03
1.277608821682153263e-03
1.282785328704784573e-03
1.287975427583088741e-03
1.293172702569074300e-03
1.298378935477515535e-03
1.303607357497548521e-03
1.308850899255137009e-03
1.314108805775807002e-03
1.319375158852208315e-03
1.324664656176424097e-03
1.329969992581052796e-03
1.335290318709372306e-03
1.340629794924632929e-03
1.345973302127493037e-03
1.351325507720150003e-03
