Fe2NiO4	100	
5.49	0	140
5.5	0	140
5.51	0	140
5.52	0	140
5.53	0	140
5.54	0	140
5.55	0	140
5.56	0	140
5.57	0	140
5.58	0	140
5.59	0	140
5.6	0	140
5.61	0	140
5.62	0	140
5.63	0	140
5.64	0	140
5.65	0	140
5.66	0	140
5.67	0	140
5.68	0	140
5.69	0	140
5.7	0	140
5.71	0	140
5.72	0	140
5.73	0	140
5.74	0	140
5.75	0	140
5.76	0	140
5.77	0	140
5.78	0	140
5.79	0	140
5.8	0	140
5.81	0	140
5.82	0	140
5.83	0	140
5.84	0	140
5.85	0	140
5.86	0	140
5.87	0	140
5.88	0	140
5.89	0	140
5.9	0	140
5.91	0	140
5.92	0	140
5.93	0	140
5.94	0	140
5.95	0	140
5.96	0	140
5.97	0	140
5.98	0	140
5.99	0	140
6	0	140
6.01	0	140
6.02	0	140
6.03	0	140
6.04	0	140
6.05	0	140
6.06	0	140
6.07	0	140
6.08	0	140
6.09	0	140
6.1	0	140
6.11	0	140
6.12	0	140
6.13	0	140
6.14	0	140
6.15	0	140
6.16	0	140
6.17	0	140
6.18	0	140
6.19	0	140
6.2	0	140
6.21	0	140
6.22	0	140
6.23	0	140
6.24	0	140
6.25	0	140
6.26	0	140
6.27	0	140
6.28	0	140
6.29	0	140
6.3	0	140
6.31	0	140
6.32	0	140
6.33	0	140
6.34	0	140
6.35	0	140
6.36	0	140
6.37	0	140
6.38	0	140
6.39	0	140
6.4	0	140
6.41	0	140
6.42	0	140
6.43	0	140
6.44	0	140
6.45	0	140
6.46	0	140
6.47	0	140
6.48	0	140
6.49	0	140
6.5	0	140
6.51	0	140
6.52	0	140
6.53	0	140
6.54	0	140
6.55	0	140
6.56	0	140
6.57	0	140
6.58	0	140
6.59	0	140
6.6	0	140
6.61	0	140
6.62	0	140
6.63	0	140
6.64	0	140
6.65	0	140
6.66	0	140
6.67	0	140
6.68	0	140
6.69	0	140
6.7	0	140
6.71	0	140
6.72	0	140
6.73	0	140
6.74	0	140
6.75	0	140
6.76	0	140
6.77	0	140
6.78	0	140
6.79	0	140
6.8	0	140
6.81	0	140
6.82	0	140
6.83	0	140
6.84	0	140
6.85	0	140
6.86	0	140
6.87	0	140
6.88	0	140
6.89	0	140
6.9	0	140
6.91	0	140
6.92	0	140
6.93	0	140
6.94	0	140
6.95	0	140
6.96	0	140
6.97	0	140
6.98	0	140
6.99	0	140
7	0	140
7.01	0	140
7.02	0	140
7.03	0	140
7.04	0	140
7.05	0	140
7.06	0	140
7.07	0	140
7.08	0	140
7.09	0	140
7.1	0	140
7.11	0	140
7.12	0	140
7.13	0	140
7.14	0	140
7.15	0	140
7.16	0	140
7.17	0	140
7.18	0	140
7.19	0	140
7.2	0	140
7.21	0	140
7.22	0	140
7.23	0	140
7.24	0	140
7.25	0	140
7.26	0	140
7.27	0	140
7.28	0	140
7.29	0	140
7.3	0	140
7.31	0	140
7.32	0	140
7.33	0	140
7.34	0	140
7.35	0	140
7.36	0	140
7.37	0	140
7.38	0	140
7.39	0	140
7.4	0	140
7.41	0	140
7.42	0	140
7.43	0	140
7.44	0	140
7.45	0	140
7.46	0	140
7.47	0	140
7.48	0	140
7.49	0	140
7.5	0	140
7.51	0	140
7.52	0	140
7.53	0	140
7.54	0	140
7.55	0	140
7.56	0	140
7.57	0	140
7.58	0	140
7.59	0	140
7.6	0	140
7.61	0	140
7.62	0	140
7.63	0	140
7.64	0	140
7.65	0	140
7.66	0	140
7.67	0	140
7.68	0	140
7.69	0	140
7.7	0	140
7.71	0	140
7.72	0	140
7.73	0	140
7.74	0	140
7.75	0	140
7.76	0	140
7.77	0	140
7.78	0	140
7.79	0	140
7.8	0	140
7.81	0	140
7.82	0	140
7.83	0	140
7.84	0	140
7.85	0	140
7.86	0	140
7.87	0	140
7.88	0	140
7.89	0	140
7.9	0	140
7.91	0	140
7.92	0	140
7.93	0	140
7.94	0	140
7.95	0	140
7.96	0	140
7.97	0	140
7.98	0	140
7.99	0	140
8	0	140
8.01	0	140
8.02	0	140
8.03	0	140
8.04	0	140
8.05	0	140
8.06	0	140
8.07	0	140
8.08	0	140
8.09	0	140
8.1	0	140
8.11	0	140
8.12	0	140
8.13	0	140
8.14	0	140
8.15	0	140
8.16	0	140
8.17	0	140
8.18	0	140
8.19	0	140
8.2	0	140
8.21	0	140
8.22	0	140
8.23	0	140
8.24	0	140
8.25	0	140
8.26	0	140
8.27	0	140
8.28	0	140
8.29	0	140
8.3	0	140
8.31	0	140
8.32	0	140
8.33	0	140
8.34	0	140
8.35	0	140
8.36	0	140
8.37	0	140
8.38	0	140
8.39	0	140
8.4	0	140
8.41	0	140
8.42	0	140
8.43	0	140
8.44	0	140
8.45	0	140
8.46	0	140
8.47	0	140
8.48	0	140
8.49	0	140
8.5	0	140
8.51	0	140
8.52	0	140
8.53	0	140
8.54	0	140
8.55	0	140
8.56	0	140
8.57	0	140
8.58	0	140
8.59	0	140
8.6	0	140
8.61	0	140
8.62	0	140
8.63	0	140
8.64	0	140
8.65	0	140
8.66	0	140
8.67	0	140
8.68	0	140
8.69	0	140
8.7	0	140
8.71	0	140
8.72	0	140
8.73	0	140
8.74	0	140
8.75	0	140
8.76	0	140
8.77	0	140
8.78	0	140
8.79	0	140
8.8	0	140
8.81	0	140
8.82	0	140
8.83	0	140
8.84	0	140
8.85	0	140
8.86	0	140
8.87	0	140
8.88	0	140
8.89	0	140
8.9	0	140
8.91	0	140
8.92	0	140
8.93	0	140
8.94	0	140
8.95	0	140
8.96	0	140
8.97	0	140
8.98	0	140
8.99	0	140
9	0	140
9.01	0	140
9.02	0	140
9.03	0	140
9.04	0	140
9.05	0	140
9.06	0	140
9.07	0	140
9.08	0	140
9.09	0	140
9.1	0	140
9.11	0	140
9.12	0	140
9.13	0	140
9.14	0	140
9.15	0	140
9.16	0	140
9.17	0	140
9.18	0	140
9.19	0	140
9.2	0	140
9.21	0	140
9.22	0	140
9.23	0	140
9.24	0	140
9.25	0	140
9.26	0	140
9.27	0	140
9.28	0	140
9.29	0	140
9.3	0	140
9.31	0	140
9.32	0	140
9.33	0	140
9.34	0	140
9.35	0	140
9.36	0	140
9.37	0	140
9.38	0	140
9.39	0	140
9.4	0	140
9.41	0	140
9.42	0	140
9.43	0	140
9.44	0	140
9.45	0	140
9.46	0	140
9.47	0	140
9.48	0	140
9.49	0	140
9.5	0	140
9.51	0	140
9.52	0	140
9.53	0	140
9.54	0	140
9.55	0	140
9.56	0	140
9.57	0	140
9.58	0	140
9.59	0	140
9.6	0	140
9.61	0	140
9.62	0	140
9.63	0	140
9.64	0	140
9.65	0	140
9.66	0	140
9.67	0	140
9.68	0	140
9.69	0	140
9.7	0	140
9.71	0	140
9.72	0	140
9.73	0	140
9.74	0	140
9.75	0	140
9.76	0	140
9.77	0	140
9.78	0	140
9.79	0	140
9.8	0	140
9.81	0	140
9.82	0	140
9.83	0	140
9.84	0	140
9.85	0	140
9.86	0	140
9.87	0	140
9.88	0	140
9.89	0	140
9.9	0	140
9.91	0	140
9.92	0	140
9.93	0	140
9.94	0	140
9.95	0	140
9.96	0	140
9.97	0	140
9.98	0	140
9.99	0	140
10	0	140
10.01	0	140
10.02	0	140
10.03	0	140
10.04	0	140
10.05	0	140
10.06	0	140
10.07	0	140
10.08	0	140
10.09	0	140
10.1	0	140
10.11	0	140
10.12	0	140
10.13	0	140
10.14	0	140
10.15	0	140
10.16	0	140
10.17	0	140
10.18	0	140
10.19	0	140
10.2	0	140
10.21	0	140
10.22	0	140
10.23	0	140
10.24	0	140
10.25	0	140
10.26	0	140
10.27	0	140
10.28	0	140
10.29	0	140
10.3	0	140
10.31	0	140
10.32	0	140
10.33	0	140
10.34	0	140
10.35	0	140
10.36	0	140
10.37	0	140
10.38	0	140
10.39	0	140
10.4	0	140
10.41	0	140
10.42	0	140
10.43	0	140
10.44	0	140
10.45	0	140
10.46	0	140
10.47	0	140
10.48	0	140
10.49	0	140
10.5	0	140
10.51	0	140
10.52	0	140
10.53	0	140
10.54	0	140
10.55	0	140
10.56	0	140
10.57	0	140
10.58	0	140
10.59	0	140
10.6	0	140
10.61	0	140
10.62	0	140
10.63	0	140
10.64	0	140
10.65	0	140
10.66	0	140
10.67	0	140
10.68	0	140
10.69	0	140
10.7	0	140
10.71	0	140
10.72	0	140
10.73	0	140
10.74	0	140
10.75	0	140
10.76	0	140
10.77	0	140
10.78	0	140
10.79	0	140
10.8	0	140
10.81	0	140
10.82	0	140
10.83	0	140
10.84	0	140
10.85	0	140
10.86	0	140
10.87	0	140
10.88	0	140
10.89	0	140
10.9	0	140
10.91	0	140
10.92	0	140
10.93	0	140
10.94	0	140
10.95	0	140
10.96	0	140
10.97	0	140
10.98	0	140
10.99	0	140
11	0	140
11.01	0	140
11.02	0	140
11.03	0	140
11.04	0	140
11.05	0	140
11.06	0	140
11.07	0	140
11.08	0	140
11.09	0	140
11.1	0	140
11.11	0	140
11.12	0	140
11.13	0	140
11.14	0	140
11.15	0	140
11.16	0	140
11.17	0	140
11.18	0	140
11.19	0	140
11.2	0	140
11.21	0	140
11.22	0	140
11.23	0	140
11.24	0	140
11.25	0	140
11.26	0	140
11.27	0	140
11.28	0	140
11.29	0	140
11.3	0	140
11.31	0	140
11.32	0	140
11.33	0	140
11.34	0	140
11.35	0	140
11.36	0	140
11.37	0	140
11.38	0	140
11.39	0	140
11.4	0	140
11.41	0	140
11.42	0	140
11.43	0	140
11.44	0	140
11.45	0	140
11.46	0	140
11.47	0	140
11.48	0	140
11.49	0	140
11.5	0	140
11.51	0	140
11.52	0	140
11.53	0	140
11.54	0	140
11.55	0	140
11.56	0	140
11.57	0	140
11.58	0	140
11.59	0	140
11.6	0	140
11.61	0	140
11.62	0	140
11.63	0	140
11.64	0	140
11.65	0	140
11.66	0	140
11.67	0	140
11.68	0	140
11.69	0	140
11.7	0	140
11.71	0	140
11.72	0	140
11.73	0	140
11.74	0	140
11.75	0	140
11.76	0	140
11.77	0	140
11.78	0	140
11.79	0	140
11.8	0	140
11.81	0	140
11.82	0	140
11.83	0	140
11.84	0	140
11.85	0	140
11.86	0	140
11.87	0	140
11.88	0	140
11.89	0	140
11.9	0	140
11.91	0	140
11.92	0	140
11.93	0	140
11.94	0	140
11.95	0	140
11.96	0	140
11.97	0	140
11.98	0	140
11.99	0	140
12	0	140
12.01	0	140
12.02	0	140
12.03	0	140
12.04	0	140
12.05	0	140
12.06	0	140
12.07	0	140
12.08	0	140
12.09	0	140
12.1	0	140
12.11	0	140
12.12	0	140
12.13	0	140
12.14	0	140
12.15	0	140
12.16	0	140
12.17	0	140
12.18	0	140
12.19	0	140
12.2	0	140
12.21	0	140
12.22	0	140
12.23	0	140
12.24	0	140
12.25	0	140
12.26	0	140
12.27	0	140
12.28	0	140
12.29	0	140
12.3	0	140
12.31	0	140
12.32	0	140
12.33	0	140
12.34	0	140
12.35	0	140
12.36	0	140
12.37	0	140
12.38	0	140
12.39	0	140
12.4	0	140
12.41	0	140
12.42	0	140
12.43	0	140
12.44	0	140
12.45	0	140
12.46	0	140
12.47	0	140
12.48	0	140
12.49	0	140
12.5	0	140
12.51	0	140
12.52	0	140
12.53	0	140
12.54	0	140
12.55	0	140
12.56	0	140
12.57	0	140
12.58	0	140
12.59	0	140
12.6	0	140
12.61	0	140
12.62	0	140
12.63	0	140
12.64	0	140
12.65	0	140
12.66	0	140
