1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
6.65,161.3875,0.05540833,-0.03480612,0.05116916,32.2775,0.05540833,-0.03480612,-0.06961223,-0.06961223,0.1023383
6.66,161.657,0.05549167,-0.03482664,0.05120856,32.3314,0.05549167,-0.03482664,-0.06965328,-0.06965328,0.1024171
6.67,161.9165,0.05556667,-0.03484698,0.05124791,32.3833,0.05556667,-0.03484698,-0.06969395,-0.06969395,0.1024958
6.68,162.1645,0.05565833,-0.034867,0.05128727,32.4329,0.05565833,-0.034867,-0.069734,-0.069734,0.1025745
6.69,162.403,0.05574167,-0.0348867,0.05132673,32.4806,0.05574167,-0.0348867,-0.0697734,-0.0697734,0.1026535
6.7,162.636,0.055825,-0.03490602,0.05136631,32.5272,0.055825,-0.03490602,-0.06981204,-0.06981204,0.1027326
6.71,162.868,0.05590833,-0.03492503,0.05140596,32.5736,0.05590833,-0.03492503,-0.06985006,-0.06985006,0.1028119
6.72,163.1015,0.05599167,-0.03494373,0.05144574,32.6203,0.05599167,-0.03494373,-0.06988745,-0.06988745,0.1028915
6.73,163.3355,0.056075,-0.03496225,0.05148561,32.6671,0.056075,-0.03496225,-0.0699245,-0.0699245,0.1029712
6.74,163.5715,0.05615833,-0.03498065,0.05152548,32.7143,0.05615833,-0.03498065,-0.06996129,-0.06996129,0.103051
6.75,163.809,0.05624167,-0.03499903,0.05156525,32.7618,0.05624167,-0.03499903,-0.06999806,-0.06999806,0.1031305
6.76,164.0455,0.056325,-0.03501739,0.0516049,32.8091,0.056325,-0.03501739,-0.07003479,-0.07003479,0.1032098
6.77,164.283,0.0564,-0.0350357,0.05164433,32.8566,0.0564,-0.0350357,-0.0700714,-0.0700714,0.1032887
6.78,164.526,0.05649167,-0.03505391,0.05168349,32.9052,0.05649167,-0.03505391,-0.07010781,-0.07010781,0.103367
6.79,164.7735,0.056575,-0.03507212,0.05172237,32.9547,0.056575,-0.03507212,-0.07014424,-0.07014424,0.1034447
6.8,165.023,0.05665834,-0.03509037,0.05176101,33.0046,0.05665834,-0.03509037,-0.07018074,-0.07018074,0.103522
6.81,165.275,0.05674167,-0.03510867,0.05179937,33.055,0.05674167,-0.03510867,-0.07021733,-0.07021733,0.1035987
6.82,165.5285,0.056825,-0.03512698,0.05183753,33.1057,0.056825,-0.03512698,-0.07025395,-0.07025395,0.1036751
6.83,165.785,0.05690834,-0.03514532,0.05187555,33.157,0.05690834,-0.03514532,-0.07029065,-0.07029065,0.1037511
6.84,166.042,0.05699167,-0.03516365,0.05191351,33.2084,0.05699167,-0.03516365,-0.0703273,-0.0703273,0.103827
6.85,166.3,0.057075,-0.03518191,0.05195145,33.26,0.057075,-0.03518191,-0.07036381,-0.07036381,0.1039029
6.86,166.559,0.05715833,-0.03520011,0.05198952,33.3118,0.05715833,-0.03520011,-0.07040022,-0.07040022,0.103979
6.87,166.8195,0.05724167,-0.0352184,0.05202773,33.3639,0.05724167,-0.0352184,-0.07043679,-0.07043679,0.1040555
6.88,167.0795,0.057325,-0.03523679,0.05206615,33.4159,0.057325,-0.03523679,-0.07047358,-0.07047358,0.1041323
6.89,167.3365,0.05740833,-0.03525534,0.05210484,33.4673,0.05740833,-0.03525534,-0.07051067,-0.07051067,0.1042097
6.9,167.5885,0.05748333,-0.03527393,0.0521439,33.5177,0.05748333,-0.03527393,-0.07054786,-0.07054786,0.1042878
6.91,167.836,0.057575,-0.0352926,0.05218327,33.5672,0.057575,-0.0352926,-0.07058519,-0.07058519,0.1043665
6.92,168.0805,0.05765833,-0.03531126,0.05222282,33.6161,0.05765833,-0.03531126,-0.07062253,-0.07062253,0.1044456
6.93,168.323,0.05774167,-0.03532989,0.05226235,33.6646,0.05774167,-0.03532989,-0.07065978,-0.07065978,0.1045247
6.94,168.565,0.057825,-0.03534848,0.05230191,33.713,0.057825,-0.03534848,-0.07069696,-0.07069696,0.1046038
6.95,168.807,0.05790833,-0.03536698,0.05234147,33.7614,0.05790833,-0.03536698,-0.07073396,-0.07073396,0.1046829
6.96,169.049,0.05799167,-0.03538523,0.05238107,33.8098,0.05799167,-0.03538523,-0.07077046,-0.07077046,0.1047621
6.97,169.2915,0.058075,-0.03540328,0.05242063,33.8583,0.058075,-0.03540328,-0.07080656,-0.07080656,0.1048413
6.98,169.535,0.05815,-0.03542108,0.0524601,33.907,0.05815,-0.03542108,-0.07084217,-0.07084217,0.1049202
6.99,169.7795,0.05824167,-0.03543868,0.05249947,33.9559,0.05824167,-0.03543868,-0.07087735,-0.07087735,0.1049989
7,170.0265,0.058325,-0.03545602,0.05253878,34.0053,0.058325,-0.03545602,-0.07091203,-0.07091203,0.1050776
7.01,170.274,0.0584,-0.03547319,0.05257787,34.0548,0.0584,-0.03547319,-0.07094639,-0.07094639,0.1051557
7.02,170.5205,0.05849167,-0.03549019,0.05261664,34.1041,0.05849167,-0.03549019,-0.07098037,-0.07098037,0.1052333
7.03,170.7665,0.05856667,-0.03550708,0.05265501,34.1533,0.05856667,-0.03550708,-0.07101416,-0.07101416,0.10531
7.04,171.0175,0.05865834,-0.03552395,0.05269301,34.2035,0.05865834,-0.03552395,-0.07104791,-0.07104791,0.105386
7.05,171.2765,0.05874167,-0.03554101,0.05273069,34.2553,0.05874167,-0.03554101,-0.07108201,-0.07108201,0.1054614
7.06,171.5445,0.058825,-0.03555828,0.0527682,34.3089,0.058825,-0.03555828,-0.07111655,-0.07111655,0.1055364
7.07,171.8205,0.05890833,-0.03557568,0.05280557,34.3641,0.05890833,-0.03557568,-0.07115137,-0.07115137,0.1056111
7.08,172.1055,0.05899167,-0.03559301,0.05284284,34.4211,0.05899167,-0.03559301,-0.07118603,-0.07118603,0.1056857
7.09,172.395,0.05906667,-0.03561026,0.05288,34.479,0.05906667,-0.03561026,-0.07122052,-0.07122052,0.10576
7.1,172.6855,0.05915833,-0.03562741,0.05291705,34.5371,0.05915833,-0.03562741,-0.07125483,-0.07125483,0.1058341
7.11,172.9725,0.05923333,-0.0356446,0.05295393,34.5945,0.05923333,-0.0356446,-0.0712892,-0.0712892,0.1059079
7.12,173.2575,0.059325,-0.03566186,0.05299078,34.6515,0.059325,-0.03566186,-0.07132372,-0.07132372,0.1059816
7.13,173.5415,0.05940833,-0.0356793,0.05302772,34.7083,0.05940833,-0.0356793,-0.07135861,-0.07135861,0.1060554
7.14,173.824,0.05949167,-0.03569689,0.05306479,34.7648,0.05949167,-0.03569689,-0.07139378,-0.07139378,0.1061296
7.15,174.1025,0.059575,-0.03571469,0.05310193,34.8205,0.059575,-0.03571469,-0.07142937,-0.07142937,0.1062039
7.16,174.3735,0.05965,-0.0357327,0.05313901,34.8747,0.05965,-0.0357327,-0.0714654,-0.0714654,0.106278
7.17,174.638,0.05974167,-0.03575092,0.05317589,34.9276,0.05974167,-0.03575092,-0.07150184,-0.07150184,0.1063518
7.18,174.897,0.059825,-0.03576917,0.05321262,34.9794,0.059825,-0.03576917,-0.07153834,-0.07153834,0.1064252
7.19,175.152,0.05990833,-0.03578737,0.05324926,35.0304,0.05990833,-0.03578737,-0.07157473,-0.07157473,0.1064985
7.2,175.404,0.05999167,-0.03580538,0.05328588,35.0808,0.05999167,-0.03580538,-0.07161076,-0.07161076,0.1065718
7.21,175.6515,0.060075,-0.03582315,0.0533224,35.1303,0.060075,-0.03582315,-0.0716463,-0.0716463,0.1066448
7.22,175.8915,0.06015833,-0.03584066,0.05335888,35.1783,0.06015833,-0.03584066,-0.07168132,-0.07168132,0.1067178
7.23,176.1255,0.06024167,-0.03585798,0.05339526,35.2251,0.06024167,-0.03585798,-0.07171596,-0.07171596,0.1067905
7.24,176.3555,0.06031667,-0.0358751,0.0534315,35.2711,0.06031667,-0.0358751,-0.07175021,-0.07175021,0.106863
7.25,176.582,0.06040834,-0.0358921,0.05346763,35.3164,0.06040834,-0.0358921,-0.0717842,-0.0717842,0.1069353
7.26,176.8075,0.06049167,-0.03590893,0.05350373,35.3615,0.06049167,-0.03590893,-0.07181786,-0.07181786,0.1070075
7.27,177.035,0.060575,-0.03592556,0.0535398,35.407,0.060575,-0.03592556,-0.07185113,-0.07185113,0.1070796
7.28,177.267,0.06065834,-0.03594198,0.0535759,35.4534,0.06065834,-0.03594198,-0.07188396,-0.07188396,0.1071518
7.29,177.5035,0.06074167,-0.0359583,0.05361211,35.5007,0.06074167,-0.0359583,-0.0719166,-0.0719166,0.1072242
7.3,177.745,0.060825,-0.03597447,0.05364846,35.549,0.060825,-0.03597447,-0.07194893,-0.07194893,0.1072969
7.31,177.9935,0.06090833,-0.03599055,0.05368492,35.5987,0.06090833,-0.03599055,-0.07198109,-0.07198109,0.1073698
7.32,178.249,0.06099167,-0.03600647,0.05372151,35.6498,0.06099167,-0.03600647,-0.07201295,-0.07201295,0.107443
7.33,178.509,0.061075,-0.03602224,0.05375824,35.7018,0.061075,-0.03602224,-0.07204448,-0.07204448,0.1075165
7.34,178.7705,0.06115833,-0.03603794,0.05379514,35.7541,0.06115833,-0.03603794,-0.07207588,-0.07207588,0.1075903
7.35,179.0315,0.06124167,-0.03605369,0.05383219,35.8063,0.06124167,-0.03605369,-0.07210739,-0.07210739,0.1076644
7.36,179.2895,0.061325,-0.03606946,0.05386933,35.8579,0.061325,-0.03606946,-0.07213892,-0.07213892,0.1077387
7.37,179.5455,0.0614,-0.03608528,0.05390652,35.9091,0.0614,-0.03608528,-0.07217056,-0.07217056,0.107813
7.38,179.7995,0.06149167,-0.03610114,0.0539437,35.9599,0.06149167,-0.03610114,-0.07220229,-0.07220229,0.1078874
7.39,180.053,0.061575,-0.0361171,0.05398067,36.0106,0.061575,-0.0361171,-0.0722342,-0.0722342,0.1079613
7.4,180.307,0.06165833,-0.03613315,0.05401729,36.0614,0.06165833,-0.03613315,-0.0722663,-0.0722663,0.1080346
7.41,180.565,0.06174167,-0.03614934,0.05405346,36.113,0.06174167,-0.03614934,-0.07229868,-0.07229868,0.1081069
7.42,180.8265,0.061825,-0.03616554,0.05408927,36.1653,0.061825,-0.03616554,-0.07233108,-0.07233108,0.1081785
7.43,181.089,0.0619,-0.03618172,0.05412483,36.2178,0.0619,-0.03618172,-0.07236344,-0.07236344,0.1082497
7.44,181.3505,0.06199167,-0.03619779,0.05416032,36.2701,0.06199167,-0.03619779,-0.07239557,-0.07239557,0.1083206
7.45,181.6115,0.06206667,-0.03621366,0.05419581,36.3223,0.06206667,-0.03621366,-0.07242732,-0.07242732,0.1083916
7.46,181.873,0.06215834,-0.03622928,0.05423142,36.3746,0.06215834,-0.03622928,-0.07245856,-0.07245856,0.1084628
7.47,182.1365,0.06224167,-0.03624475,0.05426728,36.4273,0.06224167,-0.03624475,-0.07248951,-0.07248951,0.1085346
7.48,182.405,0.062325,-0.03626008,0.05430349,36.481,0.062325,-0.03626008,-0.07252016,-0.07252016,0.108607
7.49,182.675,0.06240834,-0.0362754,0.0543399,36.535,0.06240834,-0.0362754,-0.0725508,-0.0725508,0.1086798
7.5,182.945,0.06248333,-0.03629081,0.05437649,36.589,0.06248333,-0.03629081,-0.07258163,-0.07258163,0.108753
7.51,183.212,0.062575,-0.03630638,0.05441309,36.6424,0.062575,-0.03630638,-0.07261277,-0.07261277,0.1088262
7.52,183.4755,0.06265833,-0.03632208,0.05444967,36.6951,0.06265833,-0.03632208,-0.07264417,-0.07264417,0.1088993
7.53,183.736,0.06273334,-0.03633794,0.05448625,36.7472,0.06273334,-0.03633794,-0.07267588,-0.07267588,0.1089725
7.54,183.9945,0.062825,-0.03635387,0.05452295,36.7989,0.062825,-0.03635387,-0.07270775,-0.07270775,0.1090459
7.55,184.25,0.06290834,-0.03636984,0.05455971,36.85,0.06290834,-0.03636984,-0.07273968,-0.07273968,0.1091194
7.56,184.502,0.06299166,-0.0363857,0.05459645,36.9004,0.06299166,-0.0363857,-0.0727714,-0.0727714,0.1091929
7.57,184.7495,0.063075,-0.03640143,0.054633,36.9499,0.063075,-0.03640143,-0.07280286,-0.07280286,0.109266
7.58,184.9925,0.06315,-0.03641701,0.05466931,36.9985,0.06315,-0.03641701,-0.07283403,-0.07283403,0.1093386
7.59,185.232,0.06324167,-0.03643256,0.05470539,37.0464,0.06324167,-0.03643256,-0.07286513,-0.07286513,0.1094108
7.6,185.4715,0.063325,-0.03644809,0.05474133,37.0943,0.063325,-0.03644809,-0.07289618,-0.07289618,0.1094827
7.61,185.7125,0.0634,-0.0364636,0.0547771,37.1425,0.0634,-0.0364636,-0.07292719,-0.07292719,0.1095542
7.62,185.9585,0.06349166,-0.03647895,0.05481264,37.1917,0.06349166,-0.03647895,-0.0729579,-0.0729579,0.1096253
7.63,186.2105,0.063575,-0.03649406,0.05484783,37.2421,0.063575,-0.03649406,-0.07298812,-0.07298812,0.1096957
7.64,186.4625,0.06365833,-0.03650891,0.05488261,37.2925,0.06365833,-0.03650891,-0.07301783,-0.07301783,0.1097652
7.65,186.7135,0.06374167,-0.03652363,0.05491702,37.3427,0.06374167,-0.03652363,-0.07304726,-0.07304726,0.109834
7.66,186.964,0.063825,-0.03653834,0.05495108,37.3928,0.063825,-0.03653834,-0.07307669,-0.07307669,0.1099022
7.67,187.2185,0.06390833,-0.03655324,0.05498484,37.4437,0.06390833,-0.03655324,-0.07310648,-0.07310648,0.1099697
7.68,187.477,0.06399167,-0.0365684,0.05501848,37.4954,0.06399167,-0.0365684,-0.07313681,-0.07313681,0.110037
7.69,187.739,0.064075,-0.036584,0.05505211,37.5478,0.064075,-0.036584,-0.07316799,-0.07316799,0.1101042
7.7,188.002,0.06415834,-0.03659997,0.0550859,37.6004,0.06415834,-0.03659997,-0.07319994,-0.07319994,0.1101718
7.71,188.262,0.06424167,-0.03661627,0.05511986,37.6524,0.06424167,-0.03661627,-0.07323253,-0.07323253,0.1102397
7.72,188.5165,0.064325,-0.03663277,0.05515411,37.7033,0.064325,-0.03663277,-0.07326553,-0.07326553,0.1103082
7.73,188.767,0.06440833,-0.03664929,0.05518868,37.7534,0.06440833,-0.03664929,-0.07329859,-0.07329859,0.1103774
7.74,189.015,0.06449167,-0.03666551,0.05522345,37.803,0.06449167,-0.03666551,-0.07333102,-0.07333102,0.1104469
7.75,189.2615,0.064575,-0.03668123,0.05525829,37.8523,0.064575,-0.03668123,-0.07336245,-0.07336245,0.1105166
7.76,189.5055,0.06465,-0.0366963,0.05529319,37.9011,0.06465,-0.0366963,-0.0733926,-0.0733926,0.1105864
7.77,189.748,0.06474167,-0.03671071,0.05532799,37.9496,0.06474167,-0.03671071,-0.07342143,-0.07342143,0.110656
7.78,189.9895,0.064825,-0.03672444,0.05536278,37.9979,0.064825,-0.03672444,-0.07344888,-0.07344888,0.1107256
7.79,190.2315,0.06490833,-0.03673768,0.05539758,38.0463,0.06490833,-0.03673768,-0.07347535,-0.07347535,0.1107952
7.8,190.476,0.06499167,-0.0367507,0.05543231,38.0952,0.06499167,-0.0367507,-0.07350141,-0.07350141,0.1108646
7.81,190.723,0.065075,-0.03676381,0.05546688,38.1446,0.065075,-0.03676381,-0.07352761,-0.07352761,0.1109338
7.82,190.972,0.06515834,-0.03677706,0.0555014,38.1944,0.06515834,-0.03677706,-0.07355412,-0.07355412,0.1110028
7.83,191.2245,0.06524166,-0.0367906,0.05553596,38.2449,0.06524166,-0.0367906,-0.0735812,-0.0735812,0.1110719
7.84,191.48,0.06531667,-0.03680435,0.05557066,38.296,0.06531667,-0.03680435,-0.0736087,-0.0736087,0.1111413
7.85,191.739,0.06540833,-0.03681834,0.05560547,38.3478,0.06540833,-0.03681834,-0.07363667,-0.07363667,0.1112109
7.86,191.9985,0.06549167,-0.03683255,0.05564032,38.3997,0.06549167,-0.03683255,-0.0736651,-0.0736651,0.1112806
7.87,192.2555,0.065575,-0.03684701,0.055675,38.4511,0.065575,-0.03684701,-0.07369402,-0.07369402,0.11135
7.88,192.507,0.06565833,-0.0368617,0.05570959,38.5014,0.06565833,-0.0368617,-0.07372341,-0.07372341,0.1114192
7.89,192.7565,0.06573334,-0.03687664,0.05574412,38.5513,0.06573334,-0.03687664,-0.07375328,-0.07375328,0.1114882
7.9,193.0065,0.065825,-0.03689177,0.05577861,38.6013,0.065825,-0.03689177,-0.07378353,-0.07378353,0.1115572
7.91,193.256,0.06590834,-0.03690708,0.055813,38.6512,0.06590834,-0.03690708,-0.07381415,-0.07381415,0.111626
7.92,193.5045,0.06598333,-0.0369225,0.05584728,38.7009,0.06598333,-0.0369225,-0.073845,-0.073845,0.1116946
7.93,193.752,0.066075,-0.03693786,0.0558814,38.7504,0.066075,-0.03693786,-0.07387572,-0.07387572,0.1117628
7.94,193.9975,0.06615833,-0.03695292,0.05591543,38.7995,0.06615833,-0.03695292,-0.07390585,-0.07390585,0.1118309
7.95,194.2425,0.06624167,-0.03696766,0.05594941,38.8485,0.06624167,-0.03696766,-0.07393532,-0.07393532,0.1118988
7.96,194.4885,0.066325,-0.03698209,0.0559834,38.8977,0.066325,-0.03698209,-0.07396417,-0.07396417,0.1119668
7.97,194.7375,0.06640834,-0.03699642,0.05601745,38.9475,0.06640834,-0.03699642,-0.07399284,-0.07399284,0.1120349
7.98,194.9895,0.06649167,-0.03701071,0.05605159,38.9979,0.06649167,-0.03701071,-0.07402143,-0.07402143,0.1121032
7.99,195.2415,0.066575,-0.03702493,0.0560858,39.0483,0.066575,-0.03702493,-0.07404986,-0.07404986,0.1121716
8,195.492,0.06665833,-0.03703897,0.05612009,39.0984,0.06665833,-0.03703897,-0.07407794,-0.07407794,0.1122402
8.01,195.74,0.06674167,-0.03705288,0.05615442,39.148,0.06674167,-0.03705288,-0.07410576,-0.07410576,0.1123088
8.02,195.9855,0.06681667,-0.03706661,0.05618869,39.1971,0.06681667,-0.03706661,-0.07413322,-0.07413322,0.1123774
8.03,196.2325,0.06690834,-0.0370802,0.05622282,39.2465,0.06690834,-0.0370802,-0.0741604,-0.0741604,0.1124456
8.04,196.4825,0.06699166,-0.0370937,0.05625676,39.2965,0.06699166,-0.0370937,-0.07418741,-0.07418741,0.1125135
8.05,196.735,0.067075,-0.03710725,0.0562904,39.347,0.067075,-0.03710725,-0.0742145,-0.0742145,0.1125808
8.06,196.987,0.06715833,-0.03712089,0.0563236,39.3974,0.06715833,-0.03712089,-0.07424177,-0.07424177,0.1126472
8.07,197.238,0.06724167,-0.03713463,0.05635631,39.4476,0.06724167,-0.03713463,-0.07426925,-0.07426925,0.1127126
8.08,197.488,0.067325,-0.03714839,0.05638869,39.4976,0.067325,-0.03714839,-0.07429677,-0.07429677,0.1127774
8.09,197.7355,0.06740833,-0.03716213,0.05642089,39.5471,0.06740833,-0.03716213,-0.07432426,-0.07432426,0.1128418
8.1,197.981,0.06748334,-0.03717588,0.0564531,39.5962,0.06748334,-0.03717588,-0.07435175,-0.07435175,0.1129062
8.11,198.2235,0.067575,-0.03718969,0.05648544,39.6447,0.067575,-0.03718969,-0.07437938,-0.07437938,0.1129709
8.12,198.4635,0.06765833,-0.03720342,0.05651795,39.6927,0.06765833,-0.03720342,-0.07440685,-0.07440685,0.1130359
8.13,198.703,0.06774167,-0.03721703,0.05655058,39.7406,0.06774167,-0.03721703,-0.07443406,-0.07443406,0.1131012
8.14,198.943,0.067825,-0.03723053,0.05658339,39.7886,0.067825,-0.03723053,-0.07446106,-0.07446106,0.1131668
8.15,199.1855,0.0679,-0.03724393,0.05661632,39.8371,0.0679,-0.03724393,-0.07448786,-0.07448786,0.1132326
8.16,199.4325,0.06799167,-0.03725728,0.05664935,39.8865,0.06799167,-0.03725728,-0.07451455,-0.07451455,0.1132987
8.17,199.685,0.068075,-0.03727067,0.05668246,39.937,0.068075,-0.03727067,-0.07454134,-0.07454134,0.1133649
8.18,199.9445,0.06815834,-0.03728404,0.05671566,39.9889,0.06815834,-0.03728404,-0.07456808,-0.07456808,0.1134313
8.19,200.209,0.06824167,-0.03729739,0.05674888,40.0418,0.06824167,-0.03729739,-0.07459478,-0.07459478,0.1134978
8.2,200.4765,0.068325,-0.0373107,0.056782,40.0953,0.068325,-0.0373107,-0.07462139,-0.07462139,0.113564
8.21,200.745,0.06840833,-0.03732406,0.05681487,40.149,0.06840833,-0.03732406,-0.07464812,-0.07464812,0.1136297
8.22,201.015,0.06849167,-0.0373375,0.05684763,40.203,0.06849167,-0.0373375,-0.074675,-0.074675,0.1136953
8.23,201.284,0.06856667,-0.03735099,0.05688039,40.2568,0.06856667,-0.03735099,-0.07470199,-0.07470199,0.1137608
8.24,201.5495,0.06865834,-0.03736443,0.0569132,40.3099,0.06865834,-0.03736443,-0.07472885,-0.07472885,0.1138264
8.25,201.8125,0.06874166,-0.03737779,0.05694595,40.3625,0.06874166,-0.03737779,-0.07475558,-0.07475558,0.1138919
8.26,202.0725,0.068825,-0.03739103,0.05697873,40.4145,0.068825,-0.03739103,-0.07478205,-0.07478205,0.1139575
8.27,202.3285,0.06890833,-0.03740411,0.05701156,40.4657,0.06890833,-0.03740411,-0.07480821,-0.07480821,0.1140231
8.28,202.582,0.06898333,-0.03741702,0.05704452,40.5164,0.06898333,-0.03741702,-0.07483405,-0.07483405,0.114089
8.29,202.8335,0.069075,-0.0374299,0.05707778,40.5667,0.069075,-0.0374299,-0.0748598,-0.0748598,0.1141556
8.3,203.088,0.06915833,-0.03744286,0.05711145,40.6176,0.06915833,-0.03744286,-0.07488573,-0.07488573,0.1142229
8.31,203.346,0.06924167,-0.03745605,0.05714541,40.6692,0.06924167,-0.03745605,-0.07491209,-0.07491209,0.1142908
8.32,203.607,0.069325,-0.03746945,0.05717946,40.7214,0.069325,-0.03746945,-0.07493891,-0.07493891,0.1143589
8.33,203.8675,0.06940833,-0.03748318,0.05721328,40.7735,0.06940833,-0.03748318,-0.07496636,-0.07496636,0.1144266
8.34,204.125,0.06949167,-0.03749714,0.05724672,40.825,0.06949167,-0.03749714,-0.07499427,-0.07499427,0.1144934
8.35,204.3795,0.069575,-0.03751117,0.05727971,40.8759,0.069575,-0.03751117,-0.07502235,-0.07502235,0.1145594
8.36,204.6285,0.06965,-0.03752512,0.05731243,40.9257,0.06965,-0.03752512,-0.07505024,-0.07505024,0.1146249
8.37,204.872,0.06974167,-0.03753899,0.05734501,40.9744,0.06974167,-0.03753899,-0.07507799,-0.07507799,0.11469
8.38,205.1135,0.069825,-0.03755282,0.05737752,41.0227,0.069825,-0.03755282,-0.07510564,-0.07510564,0.114755
8.39,205.354,0.0699,-0.03756662,0.05741002,41.0708,0.0699,-0.03756662,-0.07513324,-0.07513324,0.11482
8.4,205.5935,0.06999167,-0.03758024,0.05744249,41.1187,0.06999167,-0.03758024,-0.07516048,-0.07516048,0.114885
8.41,205.8305,0.07006667,-0.03759367,0.05747489,41.1661,0.07006667,-0.03759367,-0.07518734,-0.07518734,0.1149498
8.42,206.0645,0.07015833,-0.03760682,0.05750721,41.2129,0.07015833,-0.03760682,-0.07521363,-0.07521363,0.1150144
8.43,206.297,0.07024167,-0.0376196,0.05753932,41.2594,0.07024167,-0.0376196,-0.0752392,-0.0752392,0.1150786
8.44,206.531,0.070325,-0.03763197,0.05757119,41.3062,0.070325,-0.03763197,-0.07526394,-0.07526394,0.1151424
8.45,206.766,0.07040834,-0.03764405,0.0576029,41.3532,0.07040834,-0.03764405,-0.07528811,-0.07528811,0.1152058
8.46,207.0055,0.07049166,-0.03765601,0.0576345,41.4011,0.07049166,-0.03765601,-0.07531203,-0.07531203,0.115269
8.47,207.2525,0.070575,-0.03766803,0.05766589,41.4505,0.070575,-0.03766803,-0.07533606,-0.07533606,0.1153318
8.48,207.5085,0.07065833,-0.03768017,0.05769704,41.5017,0.07065833,-0.03768017,-0.07536034,-0.07536034,0.1153941
8.49,207.7745,0.07073333,-0.03769232,0.05772794,41.5549,0.07073333,-0.03769232,-0.07538464,-0.07538464,0.1154559
8.5,208.046,0.070825,-0.0377044,0.05775873,41.6092,0.070825,-0.0377044,-0.07540879,-0.07540879,0.1155175
8.51,208.318,0.07090834,-0.03771647,0.05778953,41.6636,0.07090834,-0.03771647,-0.07543295,-0.07543295,0.1155791
8.52,208.5875,0.07098334,-0.03772853,0.05782047,41.7175,0.07098334,-0.03772853,-0.07545706,-0.07545706,0.1156409
8.53,208.851,0.071075,-0.03774051,0.05785157,41.7702,0.071075,-0.03774051,-0.07548103,-0.07548103,0.1157031
8.54,209.107,0.07115833,-0.03775237,0.05788301,41.8214,0.07115833,-0.03775237,-0.07550474,-0.07550474,0.115766
8.55,209.357,0.07124167,-0.03776421,0.05791485,41.8714,0.07124167,-0.03776421,-0.07552842,-0.07552842,0.1158297
8.56,209.6025,0.071325,-0.0377761,0.05794713,41.9205,0.071325,-0.0377761,-0.0755522,-0.0755522,0.1158943
8.57,209.848,0.07140833,-0.03778809,0.05797978,41.9696,0.07140833,-0.03778809,-0.07557618,-0.07557618,0.1159596
8.58,210.096,0.07149167,-0.03780007,0.05801267,42.0192,0.07149167,-0.03780007,-0.07560015,-0.07560015,0.1160253
8.59,210.3485,0.071575,-0.03781195,0.0580456,42.0697,0.071575,-0.03781195,-0.0756239,-0.0756239,0.1160912
8.6,210.6025,0.07165834,-0.03782363,0.05807851,42.1205,0.07165834,-0.03782363,-0.07564726,-0.07564726,0.116157
8.61,210.858,0.07174167,-0.03783524,0.0581113,42.1716,0.07174167,-0.03783524,-0.07567049,-0.07567049,0.1162226
8.62,211.1175,0.07181667,-0.03784693,0.05814391,42.2235,0.07181667,-0.03784693,-0.07569386,-0.07569386,0.1162878
8.63,211.3835,0.07190833,-0.03785885,0.05817633,42.2767,0.07190833,-0.03785885,-0.0757177,-0.0757177,0.1163527
8.64,211.6545,0.07199167,-0.03787099,0.0582085,42.3309,0.07199167,-0.03787099,-0.07574198,-0.07574198,0.116417
8.65,211.9285,0.072075,-0.03788341,0.05824043,42.3857,0.072075,-0.03788341,-0.07576682,-0.07576682,0.1164809
8.66,212.202,0.07215834,-0.03789609,0.05827221,42.4404,0.07215834,-0.03789609,-0.07579219,-0.07579219,0.1165444
8.67,212.4715,0.07224166,-0.03790903,0.05830378,42.4943,0.07224166,-0.03790903,-0.07581805,-0.07581805,0.1166076
8.68,212.7355,0.072325,-0.03792218,0.0583351,42.5471,0.072325,-0.03792218,-0.07584436,-0.07584436,0.1166702
8.69,212.994,0.07240833,-0.03793538,0.05836616,42.5988,0.07240833,-0.03793538,-0.07587077,-0.07587077,0.1167323
8.7,213.2495,0.07248333,-0.03794836,0.05839699,42.6499,0.07248333,-0.03794836,-0.07589671,-0.07589671,0.116794
8.71,213.504,0.072575,-0.03796092,0.05842759,42.7008,0.072575,-0.03796092,-0.07592183,-0.07592183,0.1168552
8.72,213.759,0.07265834,-0.03797301,0.05845804,42.7518,0.07265834,-0.03797301,-0.07594602,-0.07594602,0.1169161
8.73,214.0155,0.07274166,-0.03798474,0.05848848,42.8031,0.07274166,-0.03798474,-0.07596948,-0.07596948,0.116977
8.74,214.2725,0.072825,-0.0379962,0.05851906,42.8545,0.072825,-0.0379962,-0.07599239,-0.07599239,0.1170381
8.75,214.529,0.07290833,-0.03800752,0.05854985,42.9058,0.07290833,-0.03800752,-0.07601504,-0.07601504,0.1170997
8.76,214.785,0.07299167,-0.03801885,0.05858089,42.957,0.07299167,-0.03801885,-0.0760377,-0.0760377,0.1171618
8.77,215.0395,0.073075,-0.03803031,0.05861208,43.0079,0.073075,-0.03803031,-0.07606062,-0.07606062,0.1172242
8.78,215.2915,0.07315833,-0.0380419,0.05864337,43.0583,0.07315833,-0.0380419,-0.0760838,-0.0760838,0.1172867
8.79,215.5395,0.07324167,-0.03805359,0.05867472,43.1079,0.07324167,-0.03805359,-0.07610718,-0.07610718,0.1173494
