TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	24/07/05
TIME	20:12:00
SPECTROMETER/DATA SYSTEM	JASCO Corp, V-630, Rev. 1.00
RESOLUTION	
DELTAX	-1.000000
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	800.0000
LASTX	400.0000
NPOINTS	401
FIRSTY	0.002733
MAXY	0.221750
MINY	0.002733
XYDATA
800.000000	0.002733
799.000000	0.002741
798.000000	0.002743
797.000000	0.002751
796.000000	0.002767
795.000000	0.002784
794.000000	0.002799
793.000000	0.002817
792.000000	0.002819
791.000000	0.002832
790.000000	0.002831
789.000000	0.002833
788.000000	0.002846
787.000000	0.002847
786.000000	0.002869
785.000000	0.002877
784.000000	0.002887
783.000000	0.002892
782.000000	0.002885
781.000000	0.002886
780.000000	0.002878
779.000000	0.002876
778.000000	0.002879
777.000000	0.002867
776.000000	0.002866
775.000000	0.002863
774.000000	0.002858
773.000000	0.002870
772.000000	0.002879
771.000000	0.002879
770.000000	0.002876
769.000000	0.002870
768.000000	0.002867
767.000000	0.002865
766.000000	0.002857
765.000000	0.002851
764.000000	0.002832
763.000000	0.002823
762.000000	0.002821
761.000000	0.002822
760.000000	0.002823
759.000000	0.002822
758.000000	0.002830
757.000000	0.002832
756.000000	0.002844
755.000000	0.002855
754.000000	0.002856
753.000000	0.002874
752.000000	0.002880
751.000000	0.002893
750.000000	0.002918
749.000000	0.002931
748.000000	0.002957
747.000000	0.002986
746.000000	0.003005
745.000000	0.003028
744.000000	0.003039
743.000000	0.003058
742.000000	0.002979
741.000000	0.003077
740.000000	0.003308
739.000000	0.003615
738.000000	0.003931
737.000000	0.003824
736.000000	0.003713
735.000000	0.003639
734.000000	0.003646
733.000000	0.003736
732.000000	0.003816
731.000000	0.003882
730.000000	0.003946
729.000000	0.003987
728.000000	0.004011
727.000000	0.004033
726.000000	0.004076
725.000000	0.004122
724.000000	0.004189
723.000000	0.004254
722.000000	0.004321
721.000000	0.004379
720.000000	0.004437
719.000000	0.004505
718.000000	0.004565
717.000000	0.004626
716.000000	0.004700
715.000000	0.004773
714.000000	0.004849
713.000000	0.004940
712.000000	0.005013
711.000000	0.005087
710.000000	0.005174
709.000000	0.005258
708.000000	0.005350
707.000000	0.005451
706.000000	0.005543
705.000000	0.005637
704.000000	0.005736
703.000000	0.005846
702.000000	0.005954
701.000000	0.006085
700.000000	0.006207
699.000000	0.006329
698.000000	0.006465
697.000000	0.006585
696.000000	0.006723
695.000000	0.006855
694.000000	0.006988
693.000000	0.007132
692.000000	0.007278
691.000000	0.007433
690.000000	0.007592
689.000000	0.007739
688.000000	0.007892
687.000000	0.008040
686.000000	0.008188
685.000000	0.008349
684.000000	0.008502
683.000000	0.008662
682.000000	0.008821
681.000000	0.008971
680.000000	0.009133
679.000000	0.009310
678.000000	0.009478
677.000000	0.009654
676.000000	0.009820
675.000000	0.009974
674.000000	0.010125
673.000000	0.010289
672.000000	0.010452
671.000000	0.010616
670.000000	0.010806
669.000000	0.010980
668.000000	0.011165
667.000000	0.011345
666.000000	0.011508
665.000000	0.011681
664.000000	0.011848
663.000000	0.012022
662.000000	0.012203
661.000000	0.012382
660.000000	0.012567
659.000000	0.012755
658.000000	0.012938
657.000000	0.013132
656.000000	0.013318
655.000000	0.013505
654.000000	0.013693
653.000000	0.013877
652.000000	0.014053
651.000000	0.014226
650.000000	0.014407
649.000000	0.014588
648.000000	0.014780
647.000000	0.014962
646.000000	0.015136
645.000000	0.015299
644.000000	0.015461
643.000000	0.015621
642.000000	0.015788
641.000000	0.015947
640.000000	0.016101
639.000000	0.016267
638.000000	0.016415
637.000000	0.016568
636.000000	0.016725
635.000000	0.016860
634.000000	0.016998
633.000000	0.017136
632.000000	0.017249
631.000000	0.017364
630.000000	0.017488
629.000000	0.017607
628.000000	0.017735
627.000000	0.017856
626.000000	0.017977
625.000000	0.018091
624.000000	0.018210
623.000000	0.018331
622.000000	0.018446
621.000000	0.018566
620.000000	0.018687
619.000000	0.018817
618.000000	0.018954
617.000000	0.019093
616.000000	0.019243
615.000000	0.019401
614.000000	0.019567
