TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	24/07/05
TIME	21:23:00
SPECTROMETER/DATA SYSTEM	JASCO Corp, V-630, Rev. 1.00
RESOLUTION	
DELTAX	-1.000000
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	800.0000
LASTX	400.0000
NPOINTS	401
FIRSTY	0.006336
MAXY	0.227277
MINY	0.005443
XYDATA
502.000000	0.158849
501.000000	0.151213
500.000000	0.143693
499.000000	0.136114
498.000000	0.130497
497.000000	0.125602
496.000000	0.121611
495.000000	0.118125
494.000000	0.115061
493.000000	0.112487
492.000000	0.110549
491.000000	0.109042
490.000000	0.107728
489.000000	0.106360
488.000000	0.104664
487.000000	0.102551
486.000000	0.099875
485.000000	0.096685
484.000000	0.093058
483.000000	0.089086
482.000000	0.084940
481.000000	0.080766
480.000000	0.076730
479.000000	0.072983
478.000000	0.069619
477.000000	0.066710
476.000000	0.064234
475.000000	0.062166
474.000000	0.060442
473.000000	0.058919
472.000000	0.057503
471.000000	0.056035
470.000000	0.054406
469.000000	0.052595
468.000000	0.050530
467.000000	0.048313
466.000000	0.046009
465.000000	0.043629
464.000000	0.041344
463.000000	0.039167
462.000000	0.037168
461.000000	0.035394
460.000000	0.033856
459.000000	0.032490
458.000000	0.031326
457.000000	0.030300
456.000000	0.029323
455.000000	0.028404
454.000000	0.027412
453.000000	0.026389
452.000000	0.025327
451.000000	0.024236
450.000000	0.023161
449.000000	0.022132
448.000000	0.021138
447.000000	0.020256
446.000000	0.019451
445.000000	0.018751
444.000000	0.018187
443.000000	0.017679
442.000000	0.017237
441.000000	0.016811
440.000000	0.016424
439.000000	0.016041
438.000000	0.015688
437.000000	0.015373
436.000000	0.015039
435.000000	0.014741
434.000000	0.014494
433.000000	0.014281
432.000000	0.014150
431.000000	0.014078
430.000000	0.014071
429.000000	0.014142
428.000000	0.014269
427.000000	0.014478
426.000000	0.014724
425.000000	0.015001
424.000000	0.015350
423.000000	0.015722
422.000000	0.016149
421.000000	0.016563
420.000000	0.016963
419.000000	0.017328
418.000000	0.017615
417.000000	0.017890
416.000000	0.018087
415.000000	0.018303
414.000000	0.018487
413.000000	0.018675
412.000000	0.018890
411.000000	0.019023
410.000000	0.019267
409.000000	0.019501
408.000000	0.019799
407.000000	0.020221
406.000000	0.020653
405.000000	0.021168
404.000000	0.021608
403.000000	0.022316
402.000000	0.028038
401.000000	0.018534
400.000000	0.020318
